Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
14/11/2020;07:49:06.770;4.7;66;1.11;20005;3.81;11.43;9.3;23.9;78;0.4;168.20;0.19;-0.06;1682;3923;195;46.8;62.9;47.766170;-3.507080;-49;237;-48;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:07.770;4.7;66;1.28;20005;3.80;11.41;9.3;23.9;80;-1.1;150.90;0.12;-0.04;1480;3921;210;46.2;64.6;47.766021;-3.506991;-365;238;12;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:08.770;4.7;66;1.59;20005;3.80;11.40;9.3;25.8;84;6.2;123.30;0.27;-0.07;1266;3921;217;46.2;69.7;47.765865;-3.506796;-402;237;3;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:09.770;4.7;58;1.22;20005;3.80;11.41;9.4;29.7;85;7.1;101.10;0.26;0.00;1037;3923;225;51.9;64.4;47.765818;-3.506616;-198;234;9;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:10.770;4.7;58;0.57;20005;3.80;11.40;9.3;37.3;89;5.1;87.50;0.28;-0.03;840;3921;225;55.5;60.0;47.765818;-3.506340;-174;225;-84;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:11.770;4.7;68;1.04;20005;3.79;11.39;9.4;41.5;92;3.2;71.60;0.39;-0.02;786;3921;221;61.2;62.4;47.765833;-3.506208;-298;231;231;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:12.770;4.7;66;1.10;20005;3.79;11.39;9.4;43.1;94;2.3;37.90;0.38;-0.03;422;3923;210;63.0;65.4;47.765925;-3.505963;-161;228;243;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:13.770;4.7;70;1.17;20005;3.79;11.38;9.4;44.9;97;2.0;18.50;0.36;-0.01;284;3922;201;65.7;67.8;47.766095;-3.505811;-103;228;123;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:14.770;4.7;62;0.99;20005;3.79;11.37;9.4;46.5;99;2.5;21.80;0.30;0.01;174;3923;181;69.1;65.9;47.766191;-3.505753;6;229;-77;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:15.770;4.7;62;0.88;20005;3.79;11.37;9.4;49.4;102;2.0;18.40;0.29;-0.03;216;3923;172;71.3;66.2;47.766410;-3.505651;3;232;-286;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:16.770;4.7;74;1.06;20005;3.79;11.37;9.4;50.9;105;0.1;3.90;0.29;-0.01;128;3923;153;73.8;67.8;47.766605;-3.505580;-207;232;636;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:17.770;4.7;74;1.07;20005;3.79;11.37;9.4;52.1;107;0.4;18.40;0.24;0.01;112;3923;139;74.7;70.2;47.766745;-3.505565;-58;232;-599;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:18.770;4.7;68;0.84;20005;3.78;11.34;9.3;52.6;110;-0.3;9.50;0.21;-0.06;154;3922;125;75.6;73.5;47.766920;-3.505496;6;234;-171;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:19.770;4.7;76;1.96;20005;3.78;11.34;9.3;52.7;113;-0.8;359.60;0.31;-0.03;67;3923;108;75.2;77.0;47.767031;-3.505461;-296;235;1;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:20.770;4.7;78;1.36;20005;3.78;11.34;9.3;54.9;115;3.6;329.50;0.29;-0.02;3343;3921;86;76.5;72.8;47.767251;-3.505503;-490;234;164;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:21.770;4.7;80;0.54;20005;3.78;11.34;9.4;59.5;117;4.7;305.50;0.24;-0.01;3033;3922;71;84.2;51.0;47.767376;-3.505641;337;228;331;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:22.770;4.7;86;0.30;20005;3.77;11.34;9.3;61.1;121;-1.7;300.30;0.20;-0.02;2937;3923;59;85.9;53.5;47.767456;-3.505810;244;229;4;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:23.770;4.7;78;2.02;20005;3.77;11.33;9.3;56.2;123;-2.6;275.60;0.32;-0.03;2804;3923;47;80.8;59.7;47.767503;-3.506088;-350;235;4;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:24.770;4.7;86;-0.01;20005;3.77;11.33;9.2;57.6;125;1.7;262.90;0.07;-0.01;2582;3923;39;80.0;60.3;47.767490;-3.506271;427;232;309;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:25.770;4.7;84;1.67;20005;3.77;11.32;9.2;55.6;128;-6.7;257.80;0.14;-0.04;2533;3923;43;77.9;58.8;47.767450;-3.506483;-468;235;4;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:26.770;4.7;88;0.89;20005;3.77;11.33;9.1;55.0;131;3.5;246.30;0.09;-0.03;2472;3922;54;77.0;62.2;47.767405;-3.506661;372;232;145;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:27.770;4.7;84;1.02;20005;3.77;11.31;9.2;54.3;134;-1.8;238.40;0.14;-0.04;2392;3923;67;78.6;60.9;47.767300;-3.506941;-293;251;4;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:28.770;4.7;78;1.72;20005;3.77;11.31;9.3;55.4;136;4.9;229.30;0.16;-0.02;2277;3923;81;78.0;61.7;47.767225;-3.507090;187;247;9;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:29.770;4.7;80;0.44;20005;3.77;11.32;9.2;58.1;138;-1.9;226.20;0.10;-0.03;2227;3923;103;82.2;54.9;47.767125;-3.507236;22;244;25;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:30.770;4.7;82;2.14;20005;3.76;11.30;9.2;56.0;140;0.0;216.50;0.36;-0.01;2173;3922;117;80.1;61.0;47.767040;-3.507351;-216;244;3;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:31.770;4.7;74;0.94;20005;3.77;11.30;9.3;61.0;144;5.2;204.30;0.19;-0.05;2045;3922;131;83.2;54.1;47.766861;-3.507461;-46;244;-61;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:32.770;4.7;68;0.72;20005;3.76;11.29;9.3;64.3;146;2.2;185.70;0.20;-0.01;1798;3923;143;87.5;51.4;47.766760;-3.507505;6;243;112;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:33.770;4.7;70;0.87;20005;3.76;11.28;9.4;66.5;148;1.6;184.60;0.22;0.02;1789;3923;156;89.3;52.1;47.766683;-3.507501;11;253;7;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:34.770;4.7;76;0.95;20005;3.75;11.25;9.9;67.5;151;1.2;186.30;0.20;-0.01;1850;3923;163;90.0;53.1;47.766525;-3.507506;34;322;211;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:35.770;4.7;80;0.95;20005;3.75;11.25;9.9;68.7;154;0.3;198.20;0.18;-0.05;1962;3923;180;91.0;54.8;47.766365;-3.507548;-51;319;-640;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:36.770;4.7;76;1.35;20005;3.74;11.24;9.8;68.6;157;-0.8;192.00;0.21;-0.04;1993;3923;201;90.4;56.7;47.766235;-3.507623;-94;369;-184;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:37.770;4.7;74;0.93;20005;3.73;11.22;10.1;67.3;159;-0.9;184.30;0.14;-0.05;1862;3922;216;89.9;62.7;47.766116;-3.507656;-120;366;-191;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:38.770;4.7;64;2.29;20005;3.73;11.20;10.2;65.9;162;-1.9;163.70;0.34;-0.02;1687;3923;230;88.0;69.7;47.765958;-3.507641;-182;363;484;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:39.770;4.7;66;1.04;20005;3.73;11.22;10.0;67.0;165;1.5;150.10;0.11;-0.07;1378;3923;236;88.4;71.6;47.765811;-3.507465;-144;352;-534;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:40.770;4.7;62;0.73;20005;3.73;11.20;9.9;67.7;168;1.5;143.70;0.11;-0.02;1421;3923;250;89.9;69.7;47.765623;-3.507366;410;347;231;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:41.770;4.7;64;3.08;20005;3.73;11.20;9.9;64.3;170;-7.5;140.60;0.39;-0.02;1396;3923;264;84.2;69.9;47.765543;-3.507168;-405;356;-58;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:42.770;4.7;62;1.11;20005;3.73;11.19;9.9;64.8;174;5.0;135.70;0.12;-0.03;1338;3923;272;85.0;75.2;47.765376;-3.506943;-219;358;1;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:43.770;4.7;62;0.64;20005;3.72;11.18;10.0;67.6;175;5.1;132.50;0.16;-0.01;1301;3923;287;91.4;64.4;47.765306;-3.506830;-150;355;-149;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:44.770;4.7;66;1.33;20005;3.72;11.17;10.1;71.9;179;3.4;111.10;0.31;-0.03;1160;3922;292;93.9;64.8;47.765176;-3.506553;-185;360;4;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:45.770;4.7;60;0.96;20005;3.72;11.16;10.2;76.5;183;3.8;97.70;0.27;-0.01;1006;3922;299;98.9;66.0;47.765151;-3.506415;-170;360;4;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:46.780;4.7;60;1.23;20005;3.71;11.16;10.3;78.3;184;2.1;73.30;0.32;-0.01;746;3923;297;100.5;68.2;47.765160;-3.506118;-284;362;6;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:47.780;4.7;62;1.42;20005;3.72;11.17;10.2;81.1;188;3.0;35.00;0.31;-0.02;603;3923;292;101.4;76.1;47.765263;-3.505795;-368;363;-11;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:48.780;4.7;66;1.64;20005;3.71;11.15;10.0;82.6;190;2.9;13.10;0.32;-0.03;233;3923;272;101.5;77.8;47.765391;-3.505706;-257;363;104;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:49.780;4.7;72;1.72;20005;3.71;11.14;10.1;82.7;193;-1.4;340.00;0.27;-0.04;3453;3923;247;100.3;76.7;47.765620;-3.505708;-283;366;433;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:50.780;4.7;60;1.28;20005;3.72;11.16;10.0;79.6;196;-2.7;327.70;0.16;0.00;3194;3923;229;97.9;74.8;47.765750;-3.505816;-171;356;118;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:51.780;4.7;58;1.68;20005;3.71;11.14;9.9;76.9;199;1.5;333.90;0.23;-0.01;3256;3923;220;97.4;78.3;47.765928;-3.506033;-209;356;206;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:52.780;4.7;64;1.04;20005;3.71;11.13;10.0;78.3;202;2.1;347.30;0.16;-0.01;3403;3922;196;99.7;79.7;47.766151;-3.506106;-197;356;28;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:53.780;4.7;70;1.05;20005;3.71;11.14;10.0;78.4;204;0.4;8.80;0.17;-0.01;79;3922;167;100.1;81.9;47.766273;-3.506138;-150;356;6;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:54.780;4.7;76;1.20;20005;3.71;11.14;9.9;78.1;207;0.0;26.00;0.14;-0.02;244;3922;147;98.4;88.2;47.766478;-3.506058;-338;358;145;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:55.780;4.7;76;1.70;20005;3.71;11.12;9.9;78.3;211;2.0;50.40;0.21;-0.01;423;3922;133;97.5;88.8;47.766718;-3.505781;-337;366;62;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:56.780;4.7;76;1.63;20005;3.70;11.12;10.0;77.6;213;-1.2;91.40;0.21;0.00;872;3922;132;97.3;84.3;47.766780;-3.505481;-349;368;7;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:57.780;4.7;82;1.61;20005;3.70;11.11;10.0;74.1;216;-5.4;118.30;0.18;-0.01;1144;3923;145;96.8;79.2;47.766741;-3.505253;-293;365;4;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:58.780;4.7;76;0.11;20005;3.70;11.12;10.0;67.7;218;-11.5;133.90;-0.03;-0.01;1434;3923;172;93.5;73.7;47.766615;-3.505056;177;366;-115;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:49:59.780;4.7;76;2.45;20005;3.70;11.11;9.8;50.0;222;-18.1;146.60;0.08;-0.03;1463;3923;190;85.8;73.3;47.766496;-3.504936;-480;366;54;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:00.780;4.7;68;1.97;20005;3.70;11.10;9.7;39.9;225;-11.7;185.80;0.03;-0.05;1869;3923;207;77.5;79.0;47.766243;-3.504915;-397;366;153;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:01.780;4.7;72;1.44;20005;3.70;11.11;9.7;36.4;226;-8.7;223.70;0.09;-0.03;2297;3923;216;76.3;78.1;47.766148;-3.505015;-176;355;-29;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:02.780;4.7;66;0.27;20005;3.70;11.12;9.1;33.0;230;-11.2;249.60;-0.05;-0.03;2572;3923;216;76.6;73.1;47.766058;-3.505313;144;271;-186;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:03.780;4.7;72;0.05;20005;3.71;11.15;9.0;24.4;233;-14.8;256.10;-0.16;-0.01;2588;3923;211;69.8;70.2;47.766033;-3.505523;-447;279;196;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:04.780;4.7;72;2.18;20005;3.71;11.13;9.0;21.2;235;-1.8;294.00;0.16;-0.01;2959;3922;206;59.4;86.1;47.766046;-3.505913;-368;278;54;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:05.780;4.7;70;0.03;20005;3.71;11.15;8.6;24.5;237;-0.8;312.50;-0.15;0.00;3197;3922;191;57.6;90.9;47.766166;-3.506113;128;213;67;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:06.780;4.7;72;1.78;20005;3.72;11.16;8.5;23.7;239;-3.4;327.80;-0.03;-0.05;3249;3922;162;49.7;89.1;47.766341;-3.506320;-105;216;-82;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:07.780;4.7;72;1.75;20005;3.72;11.16;8.5;22.6;241;-1.0;337.10;-0.13;-0.11;3380;3922;141;42.8;96.2;47.766508;-3.506445;-245;218;167;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:08.780;4.7;74;2.07;20005;3.71;11.15;8.6;23.6;245;6.8;352.30;0.04;-0.04;3494;3922;117;39.8;98.9;47.766840;-3.506553;-43;219;-42;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:09.780;4.7;78;2.26;20005;3.71;11.13;8.7;26.0;247;10.0;16.30;0.05;-0.04;86;3922;93;39.2;96.5;47.766985;-3.506528;-118;221;0;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:10.780;4.7;80;-0.86;20005;3.71;11.13;8.8;30.3;249;4.5;23.80;-0.08;0.00;294;3923;78;41.3;90.2;47.767241;-3.506373;82;216;10;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:11.780;4.7;84;2.29;20005;3.71;11.12;8.8;26.4;251;0.2;37.60;0.17;-0.01;321;3922;44;36.6;91.9;47.767398;-3.506215;-382;219;9;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:12.780;4.7;82;1.10;20005;3.71;11.13;8.8;25.4;254;5.1;56.50;0.03;-0.03;520;3922;41;36.8;88.7;47.767566;-3.506021;-370;223;168;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:13.780;4.7;86;1.82;20005;3.70;11.10;8.9;24.5;257;1.9;94.40;0.16;-0.01;875;3923;55;38.1;82.6;47.767673;-3.505615;-308;226;-22;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:14.780;4.7;84;1.30;20005;3.70;11.11;8.9;22.4;259;-1.6;115.70;0.20;-0.03;1161;3923;75;39.7;73.9;47.767641;-3.505396;-298;234;0;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:15.780;4.7;78;1.30;20005;3.70;11.11;9.0;18.5;261;-5.4;141.00;0.20;-0.03;1405;3923;100;41.0;68.7;47.767535;-3.505196;-316;229;-361;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:16.780;4.7;80;0.76;20005;3.70;11.10;9.0;14.0;263;-5.7;156.50;0.12;-0.02;1641;3923;111;41.9;62.9;47.767418;-3.505115;-236;229;-581;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:17.780;4.7;82;1.11;20005;3.69;11.08;9.0;10.1;267;-4.2;156.30;0.14;0.03;1679;3923;121;42.9;61.8;47.767208;-3.505040;-242;229;-19;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:18.780;4.7;84;1.43;20005;3.69;11.08;9.0;11.5;269;0.0;153.40;0.25;-0.04;1540;3923;132;45.2;59.9;47.767095;-3.504958;14;228;381;-350;174;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:19.780;4.7;86;0.87;20005;3.69;11.09;9.0;14.6;271;-0.2;149.80;0.18;-0.04;1447;3923;146;48.2;58.3;47.766971;-3.504865;7;228;-322;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:20.780;4.7;86;-0.34;20005;3.69;11.07;9.0;17.8;274;0.1;142.10;0.10;0.01;1430;3923;167;51.3;58.1;47.766878;-3.504741;115;219;9;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:21.780;4.7;76;1.13;20005;3.69;11.08;8.9;18.4;277;-3.5;138.80;0.15;-0.01;1411;3923;182;49.3;64.1;47.766763;-3.504633;-94;222;229;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:22.780;4.7;76;1.41;20005;3.69;11.07;9.0;18.6;279;-1.4;155.10;0.20;-0.01;1557;3923;197;46.8;66.2;47.766576;-3.504443;53;234;123;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:23.780;4.7;80;1.50;20005;3.69;11.08;8.9;18.0;282;-3.2;167.60;0.14;0.00;1682;3923;213;45.6;65.9;47.766451;-3.504381;-245;234;45;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:24.780;4.7;66;1.64;20005;3.69;11.07;8.9;16.2;284;-2.5;196.50;0.15;-0.03;1947;3923;226;43.0;65.1;47.766291;-3.504386;-320;232;-513;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:25.780;4.7;74;1.21;20005;3.69;11.07;8.9;16.9;287;0.2;205.20;0.17;-0.06;2143;3923;235;42.5;62.7;47.766131;-3.504540;79;231;203;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:26.780;4.7;74;1.81;20005;3.69;11.06;8.9;17.4;288;-0.7;213.40;0.21;-0.03;2141;3923;241;43.7;60.6;47.766055;-3.504615;-236;231;198;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:27.780;4.7;72;1.04;20005;3.68;11.05;9.0;20.1;291;3.2;227.30;0.17;-0.02;2284;3923;244;46.7;53.7;47.765941;-3.504753;-337;229;79;-353;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:28.780;4.7;70;1.39;20005;3.68;11.04;9.0;25.2;294;3.7;255.80;0.30;0.01;2540;3923;243;48.9;52.8;47.765873;-3.505001;-234;222;1;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:29.780;4.7;62;0.57;20005;3.68;11.03;9.0;27.1;296;2.6;285.80;0.18;0.00;2922;3923;233;51.0;58.1;47.765886;-3.505118;12;207;-174;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:30.780;4.7;62;0.63;20005;3.68;11.05;8.4;27.3;299;-2.8;311.70;0.09;-0.02;3120;3922;224;49.3;63.0;47.765998;-3.505340;-31;126;-298;-350;174;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:31.780;4.7;72;1.64;20005;3.68;11.07;8.5;23.0;301;-0.2;316.40;0.11;-0.02;3216;3922;202;42.3;75.0;47.766161;-3.505550;-346;190;-285;-350;176;0;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:50:32.780;4.7;70;1.65;20005;3.68;11.07;8.5;23.8;304;5.3;310.40;0.20;-0.07;3180;3922;184;40.5;79.5;47.766285;-3.505701;-275;190;-418;-350;176;0;-1;1;-1;0x0000000000000002;7.6
