Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);ASpd(kmh);Alt(m);Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
28/01/2021;18:06:21.500;4.6;68;0.97;5;3.91;11.76;8.2;38.8;73;7.1;210.30;0.26;-0.02;2071;3709;86;56.1;56.4;47.767120;-3.506761;67.0;0.0;-7;17;-12;-298;627;-1024;-1;-1;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:22.520;4.6;68;0.79;5;3.96;11.89;6.5;42.2;74;5.3;210.10;0.13;-0.04;2067;3709;103;62.8;50.2;47.767050;-3.506796;56.4;0.0;-29;33;-218;0;627;-1024;-1;-1;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:23.520;4.6;76;0.72;5;3.97;11.91;5.5;45.7;76;1.9;190.60;0.22;-0.03;1904;3709;111;65.3;52.7;47.766885;-3.506883;52.4;0.0;-50;15;-214;7;627;-1024;-1;-1;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:24.520;4.6;76;0.41;15;3.97;11.92;5.5;46.7;78;-1.0;187.20;0.13;-0.01;1883;3710;127;66.9;49.7;47.766765;-3.506915;47.7;0.0;-4;15;-216;6;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:25.520;4.6;78;0.78;15;3.97;11.91;5.5;45.5;79;-1.2;187.50;0.13;-0.06;1900;3710;147;64.8;57.3;47.766658;-3.506936;55.3;0.0;-4;-436;-216;-466;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:26.520;4.6;74;0.93;15;3.97;11.93;5.4;44.6;81;-0.8;185.70;0.14;-0.07;1885;3710;161;64.0;61.7;47.766455;-3.506973;57.7;0.0;-2;-558;-219;-570;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:27.520;4.6;66;1.11;15;3.97;11.93;5.4;44.5;82;0.5;181.50;0.19;-0.03;1858;3710;177;63.4;63.8;47.766295;-3.507008;58.5;0.0;-20;-596;-230;-568;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:28.520;4.6;64;1.13;15;3.97;11.93;5.4;44.6;83;0.1;178.80;0.15;-0.04;1816;3710;199;63.6;65.1;47.766196;-3.507015;58.5;0.0;-21;-700;-232;-584;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:29.520;4.6;68;1.20;15;3.98;11.97;4.6;44.8;85;1.0;173.80;0.17;-0.06;1740;3710;210;63.7;67.9;47.765993;-3.507000;57.7;0.0;-4;-761;-334;-602;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:30.520;4.6;58;0.84;15;3.99;11.97;4.4;45.3;86;1.1;168.10;0.16;-0.07;1705;3710;233;64.8;66.4;47.765891;-3.506980;55.1;0.0;-1;-917;-337;-750;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:31.520;4.6;64;1.29;15;3.99;11.98;4.4;46.8;88;2.3;157.10;0.17;-0.01;1588;3710;243;65.8;65.5;47.765666;-3.506891;55.1;0.0;0;-849;-339;-787;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:32.520;4.6;66;1.18;15;3.99;11.97;4.5;48.5;89;1.3;149.80;0.17;0.00;1527;3710;262;68.7;62.3;47.765581;-3.506831;51.4;0.0;0;-963;-339;-824;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:33.520;4.6;62;1.09;15;3.99;11.97;4.5;49.3;90;1.5;127.60;0.25;-0.01;1342;3709;270;69.6;60.3;47.765433;-3.506671;49.2;0.0;-1;-945;-342;-826;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:34.520;4.6;60;0.76;15;3.99;11.98;4.4;50.9;92;1.3;108.40;0.26;-0.02;1244;3709;282;70.5;55.6;47.765338;-3.506471;44.4;0.0;0;-885;-340;-780;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:35.520;4.6;56;0.96;15;3.99;11.97;4.4;51.5;92;1.1;100.20;0.24;-0.04;1052;3710;289;71.8;54.0;47.765308;-3.506321;43.7;0.0;0;-877;-340;-787;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:36.520;4.6;56;0.96;15;3.99;11.97;4.4;52.2;94;0.3;81.50;0.24;-0.05;969;3709;290;72.6;51.8;47.765283;-3.506093;43.7;0.0;-1;-879;-340;-772;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:37.520;4.6;56;1.31;15;3.99;11.98;4.4;52.1;95;0.4;73.00;0.29;-0.04;728;3709;290;72.1;50.1;47.765293;-3.505983;44.6;0.0;-1;-805;-340;-742;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:38.520;4.6;52;0.75;15;3.99;11.97;4.4;52.2;95;0.8;70.00;0.21;-0.06;647;3710;287;72.1;48.6;47.765315;-3.505885;44.6;0.0;-1;-733;-340;-730;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:39.520;4.6;54;0.57;15;3.99;11.98;4.4;52.2;97;0.8;50.70;0.13;0.00;509;3709;280;71.8;46.1;47.765378;-3.505740;51.3;0.0;1;14;-339;4;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:40.520;4.6;56;1.52;15;3.99;11.98;4.1;49.4;99;-1.8;46.60;0.06;-0.05;437;3709;274;69.8;48.9;47.765541;-3.505528;57.0;0.0;-1;11;-476;-304;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:41.520;4.6;58;1.11;15;4.00;12.02;3.2;47.1;99;-4.2;33.20;-0.07;0.02;337;3609;267;66.6;54.6;47.765611;-3.505461;60.9;0.0;35;-290;-558;-432;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:42.520;4.6;66;1.18;15;4.02;12.06;2.6;40.9;100;-3.8;29.30;-0.10;-0.05;257;3609;252;59.8;57.7;47.765760;-3.505316;70.9;0.0;58;-560;-558;-500;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:43.520;4.6;66;1.26;15;4.02;12.06;2.5;36.2;101;-2.7;24.60;-0.09;-0.05;205;3710;237;54.1;57.0;47.765865;-3.505266;72.7;0.0;63;-603;-558;-520;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:44.520;4.6;68;1.42;15;4.02;12.07;2.6;34.3;102;-1.6;18.60;-0.09;-0.02;144;3811;222;51.8;55.8;47.766026;-3.505190;70.7;0.0;64;-515;-654;-495;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:45.520;4.6;70;1.03;15;4.03;12.10;1.9;30.2;103;-3.6;8.40;-0.10;-0.10;91;3811;214;50.5;52.7;47.766186;-3.505138;66.8;0.0;80;-387;-652;-416;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:46.520;4.6;70;0.85;15;4.03;12.10;2.0;25.2;103;-4.5;7.00;-0.03;0.02;64;3811;200;46.8;52.3;47.766343;-3.505111;63.3;0.0;85;-335;-654;-456;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:47.520;4.6;74;0.96;15;4.03;12.11;1.9;21.0;104;-4.7;3.80;-0.10;-0.03;17;3811;189;43.8;53.6;47.766450;-3.505101;64.0;0.0;51;-186;-656;-367;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:48.520;4.6;74;1.26;15;4.03;12.10;1.8;16.9;104;-4.4;0.10;-0.10;-0.03;3584;3811;177;39.7;54.6;47.766586;-3.505101;64.6;0.0;4;-227;-662;-448;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:49.520;4.6;78;0.91;15;4.04;12.13;1.5;13.5;105;-4.3;355.90;-0.13;-0.01;3547;3812;159;34.7;55.3;47.766696;-3.505110;67.5;0.0;27;-236;-743;-445;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:50.520;4.6;74;1.11;15;4.04;12.14;1.4;8.4;105;-4.5;355.50;-0.07;-0.08;3531;3812;147;31.6;54.1;47.766888;-3.505131;64.8;0.0;45;-326;-745;-408;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:51.520;4.6;74;0.99;15;4.04;12.14;1.4;5.8;105;-3.4;349.80;-0.07;0.00;3470;3811;136;28.4;54.7;47.766995;-3.505185;63.3;0.0;108;-188;-745;-194;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:52.520;4.6;72;0.73;15;4.05;12.15;1.4;2.8;106;-4.0;345.50;-0.09;-0.04;3469;3814;124;25.7;54.1;47.767128;-3.505220;61.6;0.0;133;-230;-743;1;624;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:53.520;4.6;74;1.22;15;4.05;12.15;1.4;0.0;106;-2.7;345.80;-0.09;-0.05;3436;3814;107;20.9;53.8;47.767233;-3.505273;61.1;0.0;123;-557;-746;7;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:54.520;4.6;78;1.17;15;4.05;12.15;1.4;0.0;107;-1.9;343.40;0.04;-0.06;3437;3814;96;19.5;51.5;47.767361;-3.505320;57.2;0.0;143;-900;-745;6;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:55.520;4.6;78;1.15;15;4.05;12.16;1.2;0.0;107;0.4;346.60;0.07;-0.05;3431;3814;87;20.1;46.2;47.767526;-3.505393;51.8;0.0;60;-737;-844;3;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:56.520;4.6;80;0.83;15;4.06;12.19;0.6;0.0;107;-1.0;351.40;0.11;0.01;3452;3814;79;20.7;40.0;47.767606;-3.505430;42.9;0.0;63;-906;-901;-359;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:57.520;4.6;76;0.76;15;4.06;12.19;0.6;0.0;107;-0.7;351.20;0.03;-0.01;3519;3814;74;20.5;35.9;47.767698;-3.505456;40.7;0.0;57;-862;-890;-393;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:58.520;4.6;72;1.12;15;4.05;12.20;0.6;0.0;108;-1.8;355.20;0.17;-0.01;3554;3813;69;19.8;31.7;47.767763;-3.505466;32.5;0.0;57;-1024;-665;-421;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:06:59.520;4.4;62;0.41;15;4.06;12.19;0.7;0.0;108;-1.6;356.10;0.09;0.01;6;3814;68;19.4;30.7;47.767841;-3.505468;22.0;0.0;30;-108;-1024;4;627;-1024;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;18:07:00.550;4.5;58;0.63;15;4.06;12.20;0.6;0.0;108;-3.9;8.30;-0.25;-0.39;3587;3814;68;19.2;6.2;47.767881;-3.505470;13.3;0.0;-2;14;-1024;6;627;-1024;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;18:11:58.150;4.6;100;1.00;11;4.05;12.16;0.9;0.2;166;0.0;118.00;0.14;0.05;1992;3816;68;21.6;0.0;47.767896;-3.506350;10.0;0.0;-4;15;-1024;7;54;-1024;0;0;1;-1;0x0000000000001C02;7.6
28/01/2021;18:11:59.160;4.6;100;0.97;15;4.05;12.16;0.9;0.2;167;0.0;143.50;0.02;0.22;1992;3816;3;21.4;0.2;47.767898;-3.506350;7.7;0.0;-5;17;-235;7;54;-1024;0;0;1;-1;0x0000000000001C02;7.6
28/01/2021;18:12:00.170;4.6;100;1.02;15;4.05;12.16;0.9;0.3;167;0.0;195.40;0.07;-0.06;1992;3816;3;21.3;0.7;47.767900;-3.506350;6.4;0.0;-4;17;-235;7;54;-1024;0;0;1;-1;0x0000000000001C02;7.6
28/01/2021;18:12:01.180;4.6;100;0.95;15;4.05;12.16;0.9;0.3;167;0.0;207.80;0.04;0.06;1992;3816;3;21.3;0.5;47.767898;-3.506346;10.1;0.0;-4;17;-235;6;54;-1024;0;0;1;-1;0x0000000000001C02;7.6
28/01/2021;18:12:02.210;4.6;100;0.95;15;4.05;12.16;0.9;0.3;167;0.0;192.40;0.09;-0.01;1992;3816;3;21.3;1.0;47.767898;-3.506350;9.0;0.0;-4;17;-235;6;54;-1024;0;0;1;-1;0x0000000000001C02;7.6
28/01/2021;18:12:03.210;4.6;100;0.93;15;4.05;12.16;0.9;0.2;168;-0.1;195.40;0.41;0.11;1992;3816;3;21.2;0.0;47.767898;-3.506350;8.7;0.0;-4;17;-235;6;54;-1024;0;0;1;-1;0x0000000000001C02;7.6
28/01/2021;18:12:04.210;4.6;100;-0.05;15;4.05;12.16;0.9;0.1;168;0.6;198.30;4.43;1.12;1725;3816;3;21.0;2.9;47.767893;-3.506348;10.7;0.0;-4;17;-235;6;54;-1024;0;0;1;-1;0x0000000000001C02;7.6
28/01/2021;18:12:05.210;4.6;100;0.86;15;3.79;11.36;18.5;1.8;170;0.5;188.60;0.77;-0.08;1739;3816;6;22.6;35.3;47.767856;-3.506341;37.2;0.0;-4;17;-237;6;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:06.210;4.6;98;1.23;15;3.77;11.33;18.3;6.7;177;6.1;188.40;0.74;-0.03;1814;3816;16;24.7;44.4;47.767711;-3.506343;46.8;0.0;-4;17;-511;6;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:07.210;4.6;90;0.63;15;3.76;11.30;18.1;12.5;182;6.6;194.10;0.64;-0.04;1911;3818;28;30.8;45.4;47.767598;-3.506366;51.1;0.0;-4;17;-511;6;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:08.210;4.6;88;0.85;15;3.75;11.26;17.9;17.9;186;6.4;199.30;0.60;-0.08;1947;3819;39;35.6;48.6;47.767505;-3.506396;53.3;0.0;-4;17;-511;6;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:09.210;4.6;78;0.68;15;3.74;11.24;17.9;23.3;191;5.7;197.20;0.61;-0.04;1963;3818;58;43.3;53.1;47.767385;-3.506448;55.7;0.0;-5;17;-773;7;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:10.210;4.6;72;0.91;15;3.95;11.86;1.9;29.3;195;3.2;196.80;-0.05;-0.02;1985;3818;71;47.9;53.5;47.767281;-3.506495;52.0;0.0;-2;-9;-770;-173;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:11.210;4.6;78;0.98;15;3.95;11.87;2.3;28.3;196;-0.8;197.80;0.02;-0.08;1979;3819;84;47.6;52.3;47.767106;-3.506580;50.7;0.0;-4;-286;-643;-346;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:12.210;4.6;78;0.74;15;3.96;11.88;2.3;27.8;196;-0.1;200.90;0.01;-0.04;1960;3819;97;46.5;53.2;47.767005;-3.506626;51.8;0.0;-8;-442;-597;-583;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:13.210;4.6;72;1.02;15;3.96;11.89;2.6;27.4;197;-0.5;192.10;0.03;-0.01;1940;3819;117;45.7;53.0;47.766876;-3.506676;51.3;0.0;-4;-355;-531;-516;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:14.210;4.6;72;1.29;15;3.95;11.85;3.5;26.9;198;-0.6;187.60;0.12;0.04;1895;3819;131;45.0;55.0;47.766770;-3.506710;51.1;0.0;-2;-364;-476;-607;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:15.210;4.6;76;1.05;15;3.95;11.85;3.6;25.6;199;-0.8;186.00;0.07;-0.04;1868;3819;145;44.2;57.7;47.766575;-3.506746;53.1;0.0;-2;-451;-412;-661;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:16.210;4.6;76;0.92;15;3.94;11.82;4.1;24.7;200;-0.7;173.70;0.09;-0.02;1774;3819;159;43.2;60.3;47.766425;-3.506748;55.0;0.0;-2;-609;-412;-353;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:17.210;4.6;76;1.25;15;3.94;11.83;4.1;24.6;201;0.9;173.50;0.13;-0.06;1711;3819;174;42.6;61.7;47.766303;-3.506728;55.9;0.0;-2;-722;-412;-97;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:18.210;4.6;78;0.96;15;3.94;11.83;4.1;25.4;202;1.1;169.10;0.12;-0.04;1688;3819;196;43.7;58.7;47.766155;-3.506690;52.5;0.0;-2;-781;-410;-111;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:19.210;4.6;76;1.13;15;3.94;11.83;4.1;26.4;204;1.2;165.90;0.22;-0.06;1657;3819;210;44.7;56.0;47.766043;-3.506653;47.9;0.0;-2;-820;-412;-434;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:20.210;4.6;76;1.02;15;3.94;11.83;4.1;27.3;205;1.2;154.20;0.19;-0.10;1593;3819;222;46.0;53.5;47.765861;-3.506570;44.2;0.0;-4;-781;-414;-460;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:21.210;4.6;76;0.94;15;3.94;11.82;4.3;27.9;206;0.0;155.30;0.25;-0.06;1540;3819;234;47.2;51.5;47.765766;-3.506491;43.3;0.0;-4;-743;-308;-288;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:22.210;4.6;74;1.11;15;3.93;11.79;5.0;27.8;207;0.4;142.40;0.24;-0.04;1509;3819;251;47.2;52.0;47.765651;-3.506420;41.2;0.0;-5;-761;-245;-199;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:23.210;4.6;74;0.95;15;3.92;11.77;5.3;28.2;208;0.2;142.80;0.27;-0.07;1452;3819;262;47.7;53.9;47.765563;-3.506311;42.5;0.0;-5;-768;-245;-461;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:24.210;4.6;74;1.18;15;3.92;11.76;5.3;29.3;210;1.2;140.20;0.25;-0.05;1403;3819;273;48.4;55.3;47.765415;-3.506158;44.6;0.0;-4;-813;-246;-512;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:25.210;4.6;72;1.06;15;3.92;11.76;5.3;30.3;212;1.0;128.70;0.27;-0.05;1303;3819;284;49.6;54.5;47.765321;-3.506011;43.8;0.0;-5;-781;-248;-500;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:26.210;4.6;72;0.97;15;3.92;11.76;5.3;31.1;213;0.8;114.00;0.27;0.06;1227;3819;293;50.3;54.3;47.765256;-3.505881;44.4;0.0;-5;-775;-246;-450;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:27.210;4.6;72;0.63;15;3.91;11.75;5.3;31.8;214;0.5;117.20;0.21;-0.02;1174;3819;306;51.3;54.7;47.765190;-3.505708;44.8;0.0;-4;-754;-171;-388;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:28.210;4.6;72;1.31;15;3.90;11.70;6.2;32.0;216;0.3;105.60;0.32;0.04;1107;3817;314;51.2;56.4;47.765145;-3.505560;45.0;0.0;-5;-843;-170;-63;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:29.210;4.6;72;0.78;15;3.90;11.70;6.2;33.1;218;2.0;109.30;0.23;-0.03;1087;3817;321;51.8;56.4;47.765081;-3.505288;48.1;0.0;-5;-871;-168;-422;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:30.210;4.6;72;0.96;15;3.89;11.68;6.2;34.9;220;2.2;98.70;0.22;-0.02;1005;3816;328;53.7;53.9;47.765053;-3.505091;48.7;0.0;-4;-853;-130;-375;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:31.210;4.6;70;1.05;15;3.89;11.68;6.8;36.5;221;2.1;96.50;0.30;-0.05;950;3815;337;56.1;52.3;47.765035;-3.504938;47.5;0.0;-4;-835;-23;-442;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:32.210;4.6;64;0.74;15;3.87;11.64;7.5;37.5;223;0.4;86.20;0.30;0.00;890;3815;339;56.9;51.7;47.765031;-3.504746;46.1;0.0;-4;-859;-20;-455;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:33.210;4.6;50;1.30;15;3.87;11.64;7.5;37.8;225;1.0;83.50;0.32;-0.06;826;3815;342;57.2;53.4;47.765038;-3.504628;48.1;0.0;-2;-900;13;-520;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:34.220;4.6;24;1.09;15;3.87;11.64;7.5;37.8;225;1.0;83.50;0.32;-0.06;826;3815;342;57.2;53.4;47.765038;-3.504628;48.1;0.0;-2;-886;7;-591;54;-1024;0;0;1;-1;0x0000000000000012;7.6
28/01/2021;18:12:35.230;4.6;54;0.83;15;3.86;11.61;7.8;40.2;229;1.8;66.60;0.29;-0.04;683;3817;348;60.7;49.9;47.765098;-3.504258;50.5;0.0;-4;-847;5;-665;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:36.250;4.6;62;1.02;15;3.86;11.60;7.7;42.5;232;1.4;53.70;0.23;-0.04;543;3817;348;61.7;47.9;47.765178;-3.504038;52.9;0.0;-5;-805;7;-628;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:37.290;4.6;64;0.95;15;3.86;11.58;7.7;43.9;234;0.9;46.00;0.27;-0.05;468;3816;345;63.4;45.8;47.765291;-3.503891;54.0;0.0;-4;-816;5;-576;57;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:38.290;4.6;60;1.06;15;3.86;11.58;7.6;44.4;236;1.0;33.90;0.22;-0.05;318;3815;339;64.0;45.8;47.765348;-3.503835;56.4;0.0;-4;-764;7;-505;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:39.290;4.6;58;0.99;15;3.85;11.58;7.6;45.1;238;0.8;27.80;0.19;-0.03;248;3816;335;64.2;45.6;47.765410;-3.503788;57.9;0.0;-4;-755;5;-513;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:40.290;4.6;58;1.01;15;3.85;11.57;7.6;45.5;240;1.2;14.80;0.20;-0.06;116;3816;325;64.3;45.9;47.765565;-3.503715;59.0;0.0;-4;-737;5;-461;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:41.290;4.6;48;0.72;15;3.85;11.56;7.6;45.9;241;0.7;9.00;0.19;-0.04;42;3814;318;65.0;45.6;47.765635;-3.503701;60.1;0.0;-4;-734;4;-469;54;-1024;0;0;1;-1;0x0000000000000012;7.6
28/01/2021;18:12:42.290;4.6;40;1.10;15;3.85;11.56;7.5;46.3;243;0.8;359.30;0.14;-0.04;3555;3818;306;65.7;46.4;47.765750;-3.503700;64.8;0.0;-4;-730;2;-465;54;-1024;0;0;1;-1;0x0000000000000012;7.6
28/01/2021;18:12:43.300;4.6;56;0.62;15;3.85;11.56;7.5;47.1;247;0.6;350.20;0.15;-0.05;3487;3817;297;66.0;46.8;47.765935;-3.503761;65.3;0.0;-2;-567;4;-63;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:44.300;4.6;70;1.06;15;3.85;11.56;7.4;46.5;250;-0.3;340.90;0.09;-0.03;3386;3818;281;66.1;48.3;47.766091;-3.503841;68.1;0.0;-2;-522;4;-56;54;-1024;0;0;1;-1;0x0000000000000002;7.6
28/01/2021;18:12:45.300;4.6;68;1.01;15;3.84;11.55;7.4;45.2;251;-2.1;336.10;0.07;-0.08;3337;3919;268;64.8;50.3;47.766181;-3.503905;70.9;0.0;-4;14;4;6;54;-1024;0;0;1;-1;0x0000000000000002;7.6
