Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);ASpd(kmh);Alt(m);Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
03/01/2021;15:29:42.450;4.7;86;0.90;15;3.93;11.80;6.9;28.7;81;-0.5;196.30;0.09;-0.04;1969;3814;95;46.3;59.3;47.766950;-3.506566;29.6;0.0;-4;17;-87;6;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:43.470;4.7;80;1.54;1215;3.92;11.77;7.9;28.4;83;0.8;211.80;0.11;-0.06;2062;3814;110;45.3;63.9;47.766831;-3.506628;28.1;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:44.520;4.7;82;1.12;1215;3.93;11.79;7.3;29.1;85;0.7;221.50;0.09;0.00;2205;3814;133;44.8;65.4;47.766700;-3.506765;31.4;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:45.530;4.7;80;0.97;1215;3.93;11.79;7.4;29.2;87;0.5;238.40;0.08;-0.02;2385;3814;146;44.3;66.6;47.766583;-3.506913;32.7;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:46.560;4.7;82;1.67;1215;3.91;11.75;7.6;29.1;89;0.8;264.10;0.09;0.00;2616;3814;158;43.4;67.5;47.766535;-3.507238;33.8;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:47.590;4.7;82;0.83;1215;3.92;11.77;7.4;29.2;91;0.5;280.10;0.03;0.02;2816;3813;169;42.6;67.9;47.766540;-3.507490;35.1;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:48.630;4.7;72;1.12;1215;3.91;11.74;7.7;29.1;93;0.6;299.20;0.03;-0.01;2986;3813;172;41.4;69.2;47.766596;-3.507678;36.4;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:49.630;4.7;68;1.06;1215;3.92;11.76;7.8;29.0;96;1.6;318.10;0.02;-0.01;3181;3814;171;40.3;69.9;47.766766;-3.507873;37.2;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:50.630;4.7;64;1.37;1215;3.91;11.74;7.8;28.9;97;0.8;336.10;0.00;0.00;3378;3814;165;39.8;70.3;47.766860;-3.507996;39.8;0.0;-4;19;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:51.630;4.7;62;1.16;1215;3.90;11.70;8.6;28.3;100;0.8;0.00;0.02;0.01;3490;3814;159;39.4;70.4;47.767066;-3.508045;38.5;0.0;-4;17;-87;6;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:52.640;4.7;58;1.02;1215;3.89;11.67;8.8;28.1;102;1.3;9.30;0.06;-0.03;136;3814;143;39.1;70.2;47.767171;-3.508023;39.6;0.0;1;17;-89;7;1024;-244;-1;1;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:53.640;4.7;70;0.78;1215;3.88;11.65;9.2;28.0;105;0.7;25.40;0.06;-0.04;262;3814;134;39.6;71.2;47.767371;-3.507891;40.5;0.0;-5;17;-89;6;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:54.680;4.7;70;1.96;15;3.91;11.74;6.7;25.8;107;-0.8;30.40;-0.04;-0.04;321;3814;116;39.4;72.1;47.767558;-3.507760;37.4;0.0;10;-832;-85;762;1024;-241;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:55.710;4.7;74;0.84;15;3.91;11.76;6.7;26.3;109;3.2;42.20;0.02;0.01;441;3814;96;41.0;63.2;47.767695;-3.507600;36.1;0.0;-1;-867;-92;913;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:56.720;4.7;70;1.35;15;3.91;11.74;6.7;28.7;111;2.1;54.60;0.07;-0.02;569;3814;82;44.0;60.5;47.767808;-3.507373;31.6;0.0;-2;-886;-97;984;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:57.720;4.7;78;1.03;15;3.91;11.75;6.7;29.7;113;-0.7;73.50;0.07;-0.06;764;3814;68;47.4;58.1;47.767855;-3.507168;29.2;0.0;-2;-1016;-105;755;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:58.720;4.7;82;0.09;15;3.91;11.74;6.7;30.6;115;-0.2;84.80;0.10;0.00;892;3814;54;48.7;53.4;47.767870;-3.507003;28.8;0.0;-1;17;-101;9;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:29:59.720;4.7;86;0.86;15;3.93;11.74;6.8;29.4;117;-3.4;87.50;0.06;-0.01;886;3814;34;49.0;56.5;47.767871;-3.506801;30.0;0.0;7;14;-254;325;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:00.720;4.7;90;0.89;15;3.94;11.83;4.8;26.5;119;-3.5;90.90;-0.02;-0.04;916;3814;19;46.5;60.6;47.767871;-3.506628;32.2;0.0;-2;15;-308;7;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:01.720;4.7;90;1.24;15;3.94;11.84;4.8;25.2;120;-1.6;95.70;-0.04;-0.02;946;3814;5;44.6;63.4;47.767858;-3.506306;31.4;0.0;104;-466;-310;947;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:02.720;4.7;92;1.29;15;3.94;11.83;4.8;25.0;121;-0.3;108.10;-0.02;0.00;1092;3816;11;43.2;64.8;47.767823;-3.506076;32.2;0.0;105;-575;-312;953;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:03.720;4.7;94;1.15;15;3.94;11.84;4.8;25.4;122;0.6;123.30;-0.01;0.00;1260;3817;34;43.0;64.4;47.767766;-3.505908;30.3;0.0;103;-680;-313;795;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:04.720;4.7;90;0.91;15;3.94;11.83;4.8;26.3;123;0.9;135.40;0.01;-0.02;1365;3817;49;43.7;62.2;47.767665;-3.505733;29.6;0.0;101;-597;-313;780;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:05.720;4.7;94;0.96;15;3.94;11.84;4.9;26.9;125;0.3;148.00;0.02;-0.01;1475;3817;62;43.8;60.5;47.767516;-3.505576;29.2;0.0;21;-621;-313;414;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:06.720;4.7;86;0.72;15;3.94;11.83;4.9;27.4;127;-0.3;156.10;0.02;-0.01;1562;3817;76;44.1;58.7;47.767385;-3.505480;29.2;0.0;15;-118;-313;7;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:07.720;4.7;88;1.08;15;3.94;11.83;4.8;26.8;128;0.1;159.90;0.03;-0.02;1605;3817;88;43.4;60.7;47.767273;-3.505413;28.3;0.0;-2;-430;-305;6;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:08.720;4.7;90;1.10;15;3.94;11.84;4.7;26.8;129;0.4;163.80;0.03;-0.03;1640;3817;108;43.0;60.2;47.767131;-3.505346;29.4;0.0;-2;-429;-307;7;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:09.720;4.7;88;0.92;15;3.94;11.84;4.7;26.8;131;0.2;167.90;0.03;-0.02;1685;3817;122;42.9;59.7;47.767015;-3.505305;29.2;0.0;1;15;-310;7;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:10.720;4.7;82;0.99;15;3.94;11.84;4.7;25.9;132;-1.1;172.70;0.03;-0.02;1713;3817;135;42.2;60.4;47.766808;-3.505256;28.3;0.0;-2;17;-313;7;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:11.720;4.7;76;0.90;15;3.95;11.85;4.3;24.5;133;-1.2;178.80;-0.03;-0.02;1767;3817;149;40.6;62.4;47.766653;-3.505238;29.2;0.0;2;-212;-399;-398;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:12.720;4.7;78;1.10;15;3.96;11.88;3.8;23.6;134;-0.4;177.40;-0.04;-0.03;1802;3817;169;39.2;63.6;47.766526;-3.505236;30.7;0.0;8;-417;-436;-542;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:13.720;4.7;78;1.09;15;3.96;11.89;3.8;23.2;135;0.4;179.60;-0.02;-0.04;1801;3817;183;39.1;60.9;47.766370;-3.505238;30.3;0.0;1;-487;-437;-615;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:14.720;4.7;80;0.71;15;3.96;11.88;3.8;23.4;137;0.6;180.80;0.01;-0.04;1786;3817;197;39.7;58.0;47.766193;-3.505235;28.5;0.0;5;-356;-437;-482;1024;-241;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:15.720;4.7;82;0.93;15;3.96;11.89;3.8;23.5;138;0.0;172.90;0.01;-0.04;1769;3817;210;40.6;55.5;47.766053;-3.505225;26.6;0.0;0;-499;-437;-589;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:16.720;4.7;80;0.92;15;3.95;11.88;3.8;23.8;138;1.1;174.30;0.06;-0.01;1740;3817;223;41.1;53.7;47.765945;-3.505211;24.2;0.0;10;-611;-436;453;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:17.720;4.7;80;0.81;15;3.96;11.88;3.9;24.7;139;1.2;178.50;0.08;-0.01;1749;3817;242;43.2;51.1;47.765816;-3.505193;20.5;0.0;2;-673;-437;547;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:18.720;4.7;80;0.91;15;3.96;11.88;3.9;26.5;140;1.2;182.60;0.14;0.00;1847;3817;253;44.7;46.1;47.765720;-3.505193;20.9;0.0;-1;-718;-439;580;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:19.720;4.7;78;1.00;15;3.96;11.88;3.9;27.6;142;1.2;198.90;0.15;-0.05;1939;3817;262;45.7;43.9;47.765565;-3.505241;21.4;0.0;12;-676;-437;617;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:20.720;4.7;78;0.97;15;3.95;11.87;3.8;28.8;143;0.9;215.60;0.16;0.01;2166;3817;271;46.4;43.3;47.765471;-3.505325;20.7;0.0;2;-679;-439;636;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:21.720;4.7;74;1.00;15;3.96;11.89;3.6;29.5;144;0.4;235.70;0.11;-0.03;2302;3817;279;46.4;43.5;47.765410;-3.505416;19.2;0.0;0;-460;-488;409;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:22.720;4.7;72;1.02;15;3.96;11.90;3.4;29.7;145;0.7;245.00;0.06;0.02;2457;3817;282;44.9;46.0;47.765355;-3.505561;21.1;0.0;10;-540;-485;498;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:23.720;4.7;66;0.93;15;3.97;11.91;3.4;29.8;146;0.5;258.20;0.06;0.00;2571;3815;283;43.5;47.1;47.765326;-3.505695;20.7;0.0;27;-563;-485;479;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:24.720;4.7;56;0.98;15;3.96;11.90;3.4;29.4;147;0.1;277.10;0.03;0.00;2755;3815;282;42.5;48.4;47.765321;-3.505906;20.9;0.0;48;-609;-485;442;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:25.720;4.7;56;0.86;15;3.96;11.90;3.4;28.8;147;0.1;283.90;0.01;-0.01;2868;3815;277;40.0;49.6;47.765335;-3.506013;23.7;0.0;64;-572;-485;171;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:26.720;4.7;60;0.86;15;3.97;11.91;3.4;27.1;149;0.0;300.40;0.00;0.03;2951;3815;273;38.7;50.5;47.765406;-3.506246;24.6;0.0;84;-826;-485;-873;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:27.720;4.7;56;0.94;15;3.96;11.90;3.4;26.5;149;0.5;293.10;0.03;0.00;2981;3816;264;37.0;49.7;47.765448;-3.506341;22.9;0.0;75;-892;-485;-850;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:28.720;4.7;58;0.87;15;3.97;11.90;3.4;25.2;150;0.6;292.60;0.09;-0.03;2966;3816;260;36.8;47.5;47.765516;-3.506533;23.5;0.0;58;-903;-485;-814;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:29.720;4.7;60;1.11;15;3.96;11.90;3.4;24.4;152;0.0;288.40;0.15;-0.03;2904;3817;255;38.1;39.4;47.765543;-3.506653;21.4;0.0;52;-885;-487;-967;1024;-241;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:30.720;4.7;62;1.03;15;3.96;11.90;3.4;23.8;152;-1.1;279.60;0.16;-0.04;2793;3818;254;39.5;36.2;47.765576;-3.506816;20.0;0.0;35;-874;-418;-941;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:31.720;4.7;62;0.92;15;3.95;11.87;3.9;22.2;154;-1.9;249.10;0.22;-0.05;2495;3818;255;39.6;34.5;47.765570;-3.506968;19.4;0.0;57;-861;-412;-941;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:32.720;4.7;70;0.98;15;3.95;11.85;4.4;20.8;155;-2.2;228.30;0.25;-0.01;2325;3818;262;39.1;35.6;47.765546;-3.507036;23.1;0.0;77;-465;-332;-129;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:33.720;4.7;72;1.34;15;3.93;11.79;5.3;20.0;156;-1.8;214.00;0.28;-0.05;2052;3818;273;37.5;41.6;47.765423;-3.507133;24.2;0.0;73;-701;-238;-921;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:34.720;4.7;68;1.03;15;3.93;11.79;5.4;21.2;158;1.1;182.40;0.21;-0.04;1968;3818;284;37.6;44.6;47.765318;-3.507203;24.2;0.0;94;-632;-234;-429;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:35.720;4.7;70;0.93;15;3.93;11.79;5.4;22.8;159;1.4;177.20;0.18;-0.02;1756;3818;296;38.3;45.8;47.765203;-3.507201;20.9;0.0;104;-653;-232;-560;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:36.720;4.7;62;1.05;15;3.93;11.79;5.4;24.2;161;1.4;171.50;0.20;-0.02;1712;3818;308;38.8;46.9;47.765088;-3.507168;20.5;0.0;118;-658;-171;-583;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:37.720;4.7;60;1.00;15;3.91;11.75;6.1;25.1;162;1.4;152.50;0.20;-0.04;1547;3818;322;39.2;48.3;47.765021;-3.507130;21.6;0.0;103;-761;-170;-690;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:38.720;4.7;56;1.14;15;3.91;11.73;6.2;26.8;164;2.2;134.10;0.21;-0.02;1461;3818;328;39.4;50.0;47.764896;-3.507011;22.2;0.0;107;-771;-170;-683;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:39.720;4.7;54;1.08;15;3.91;11.73;6.2;27.8;165;2.4;130.40;0.19;-0.03;1286;3818;339;40.4;50.0;47.764843;-3.506901;21.4;0.0;77;-858;-117;-640;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:40.720;4.7;54;1.02;15;3.90;11.71;6.6;30.2;167;2.8;121.30;0.20;-0.04;1210;3818;342;41.5;49.8;47.764755;-3.506710;22.9;0.0;98;-793;-114;-126;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:41.720;4.7;52;0.88;15;3.90;11.70;6.6;31.3;169;2.6;113.70;0.16;0.00;1137;3818;345;42.5;49.3;47.764728;-3.506710;22.5;0.0;111;-344;-117;-272;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:42.720;4.7;54;0.61;15;3.90;11.68;7.0;31.0;171;2.4;110.30;0.12;-0.01;1088;3818;348;43.5;50.8;47.764728;-3.506571;24.8;0.0;105;-746;-62;-418;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:43.720;4.7;54;0.85;15;3.88;11.66;7.1;31.8;173;2.1;102.80;0.13;-0.03;1016;3818;353;43.2;54.2;47.764651;-3.506198;25.5;0.0;108;-817;-63;-181;1024;-241;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:44.720;4.7;56;1.08;15;3.88;11.65;7.1;33.4;175;2.5;97.60;0.18;-0.02;971;3818;356;45.1;52.9;47.764631;-3.505965;24.8;0.0;104;-911;-65;6;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:45.720;4.7;62;0.93;15;3.88;11.64;7.1;34.7;177;2.8;96.10;0.21;-0.02;945;3818;359;48.2;47.5;47.764625;-3.505851;21.6;0.0;101;-840;-66;3;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:46.720;4.7;58;0.79;15;3.88;11.64;7.1;37.1;179;1.5;91.70;0.23;-0.02;928;3818;361;49.9;45.9;47.764616;-3.505608;20.1;0.0;32;-795;-68;-194;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:47.720;4.7;56;0.98;15;3.88;11.64;7.1;38.6;182;1.6;91.00;0.24;0.00;917;3818;364;52.7;45.2;47.764611;-3.505406;20.9;0.0;2;-775;-68;-343;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:48.720;4.7;54;0.93;15;3.88;11.65;7.1;39.6;183;1.3;89.00;0.25;-0.04;891;3818;365;53.9;44.2;47.764613;-3.505308;21.1;0.0;1;-823;-63;-518;1024;-241;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:49.720;4.7;52;0.93;15;3.87;11.62;7.1;40.5;184;1.8;83.10;0.32;-0.04;846;3818;366;55.1;43.7;47.764616;-3.505211;20.3;0.0;0;-840;-65;-716;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:50.730;4.7;50;1.30;15;3.87;11.62;7.1;40.5;184;1.8;83.10;0.32;-0.06;846;3817;368;56.8;42.4;47.764616;-3.505211;23.3;0.0;2;-841;-65;-704;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:51.750;4.7;50;1.30;15;3.87;11.62;7.1;40.5;184;1.8;83.10;0.32;-0.06;846;3817;368;56.8;42.4;47.764616;-3.505211;23.3;0.0;2;-837;-65;-724;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:52.750;4.7;50;1.30;15;3.87;11.62;7.1;40.5;184;1.8;83.10;0.32;-0.06;846;3817;368;56.8;42.4;47.764616;-3.505211;23.3;0.0;0;-814;-66;-714;1024;-241;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:53.760;4.7;36;1.30;15;3.87;11.62;7.1;45.5;187;2.6;83.10;0.32;-0.06;846;3817;368;56.8;42.4;47.764660;-3.504948;23.3;0.0;1;-783;-66;-678;1024;-244;-1;0;1;-1;0x0000000000000012;8.0
03/01/2021;15:30:54.790;4.7;54;1.25;15;3.87;11.60;7.1;55.9;195;2.6;20.60;0.25;-0.02;135;3816;347;67.2;41.2;47.764958;-3.504948;22.4;0.0;2;-585;-68;-448;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:55.830;4.7;60;0.71;15;3.86;11.60;7.0;57.8;197;1.1;341.80;0.14;-0.01;3394;3816;337;68.2;44.0;47.765041;-3.504743;20.0;0.0;14;17;-57;6;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:56.860;4.7;60;1.11;15;3.85;11.57;7.7;56.9;199;-0.5;337.90;0.14;0.00;3367;3815;317;66.1;53.8;47.765201;-3.504850;26.8;0.0;10;-48;53;4;1024;-241;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:57.860;4.7;58;1.03;15;3.85;11.55;7.9;56.1;201;-0.2;334.90;0.05;-0.05;3310;3816;297;62.8;59.0;47.765281;-3.504911;33.7;0.0;10;-137;54;7;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:58.860;4.7;56;1.09;15;3.84;11.54;8.2;54.5;204;-0.8;325.40;0.02;0.00;3274;3816;285;61.4;69.0;47.765451;-3.505061;37.0;0.0;24;-256;111;9;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:30:59.860;4.7;56;0.86;15;3.84;11.51;8.3;52.3;207;-0.5;325.60;0.00;0.01;3259;3815;260;58.3;74.8;47.765663;-3.505180;38.1;0.0;34;-546;110;62;1024;-244;-1;0;1;-1;0x0000000000000002;8.0
