Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
14/11/2020;07:36:03.550;4.6;100;0.89;1;3.80;11.41;0.8;0.0;598;-0.2;351.10;0.45;0.07;2912;3819;11;23.2;0.3;47.767860;-3.506370;14;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.7
14/11/2020;07:36:04.540;4.6;100;0.86;15;3.80;11.40;0.9;0.0;598;-0.2;354.60;0.48;0.11;2912;3819;3;23.2;0.1;47.767860;-3.506370;15;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.7
14/11/2020;07:36:05.550;4.6;100;0.93;15;3.80;11.41;0.8;0.0;599;-0.1;353.70;0.33;0.08;2912;3819;3;23.1;0.0;47.767860;-3.506370;15;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.7
14/11/2020;07:36:06.550;4.6;100;1.01;15;3.80;11.40;0.8;0.0;599;-0.1;26.10;0.16;0.20;2912;3819;3;23.1;2.1;47.767861;-3.506370;14;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.7
14/11/2020;07:36:07.550;4.6;100;0.99;15;3.80;11.40;0.8;0.1;599;-0.2;107.30;0.08;0.13;3041;3818;3;23.1;0.6;47.767863;-3.506376;14;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.7
14/11/2020;07:36:08.550;4.6;100;0.98;15;3.80;11.40;0.8;0.1;599;-0.1;105.70;-0.06;0.15;2138;3818;3;23.1;0.3;47.767861;-3.506376;15;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.7
14/11/2020;07:36:09.550;4.6;100;0.93;15;3.80;11.40;0.9;0.1;600;0.0;82.60;0.26;0.21;2138;3818;2;23.1;0.3;47.767861;-3.506375;14;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.7
14/11/2020;07:36:10.550;4.6;100;0.92;15;3.80;11.40;0.8;0.1;600;-0.1;73.40;0.27;0.12;2138;3819;2;23.0;0.4;47.767861;-3.506375;15;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:36:11.550;4.6;100;0.95;15;3.80;11.40;0.8;0.1;600;-0.1;63.60;0.11;0.32;1892;3818;2;22.9;0.3;47.767860;-3.506375;14;-1024;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:36:12.550;4.6;100;1.01;15;3.80;11.40;0.9;0.1;600;-0.1;70.40;0.09;0.18;1892;3818;2;22.8;0.6;47.767861;-3.506375;14;-108;4;-1024;233;-1;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:36:13.550;4.6;100;0.96;15;3.80;11.40;0.8;0.1;601;-0.1;73.00;0.09;0.19;1892;3818;3;23.0;0.5;47.767861;-3.506375;15;36;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:36:14.550;4.6;100;0.91;15;3.80;11.40;0.9;0.1;601;0.0;83.70;0.28;0.18;1892;3818;3;23.0;0.3;47.767861;-3.506375;14;35;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.6
14/11/2020;07:36:15.550;4.6;100;0.83;15;3.80;11.40;0.9;0.2;601;0.0;104.80;0.27;0.07;1892;3817;3;22.9;0.6;47.767863;-3.506375;15;35;4;-1024;230;-1;-1;1;-1;0x0000000000000002;7.6
