Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
06/09/2020;11:10:49.360;4.7;100;0.98;42;4.14;12.42;0.6;0.0;22;0.0;121.10;0.10;0.16;369;3816;0;25.7;0.1;47.777683;-3.527856;12;-1024;3;201;-131;-1;-1;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:38.850;4.7;100;0.95;1;4.13;12.40;0.6;0.1;41;0.0;206.30;0.08;0.22;1326;3822;0;28.9;0.0;47.777670;-3.527831;11;-1024;3;201;-131;-1;-1;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:39.840;4.7;100;0.95;15;4.13;12.40;0.6;0.1;42;0.0;204.30;0.10;0.25;1326;3923;0;29.0;0.1;47.777670;-3.527831;11;-807;3;201;-134;-1;-1;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:40.840;4.7;100;0.94;15;4.13;12.40;0.6;0.2;42;0.0;202.70;0.07;0.24;1326;3923;0;29.0;0.0;47.777670;-3.527830;12;-87;1;201;-131;-1;-1;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:41.840;4.7;100;0.93;15;4.13;12.40;0.6;0.2;42;0.0;203.60;0.14;0.29;1326;3923;0;28.9;0.1;47.777671;-3.527830;12;-85;1;201;-134;-1;0;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:42.840;4.7;100;0.96;15;4.13;12.40;0.6;0.3;42;0.1;205.40;0.14;0.32;1326;3923;0;28.9;0.1;47.777671;-3.527830;12;-98;3;201;-131;-1;-1;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:43.840;4.7;100;0.92;15;4.13;12.40;0.6;0.3;42;0.1;202.80;0.15;0.30;1326;3923;0;28.9;0.1;47.777671;-3.527830;11;-95;3;201;-131;-1;0;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:44.840;4.7;100;0.94;15;4.13;12.40;0.6;0.4;43;0.1;200.90;0.08;0.28;1326;3923;0;28.9;0.1;47.777671;-3.527830;11;-89;3;201;-131;-1;0;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:45.840;4.7;100;0.93;15;4.13;12.40;0.6;0.4;43;0.1;206.30;0.16;0.24;1326;3923;0;28.9;0.1;47.777671;-3.527830;12;-82;3;201;-131;-1;0;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:46.840;4.7;100;0.92;15;4.13;12.40;0.6;0.4;43;0.1;207.80;0.08;0.36;1326;3923;0;28.9;0.2;47.777671;-3.527828;11;-89;1;201;-131;-1;0;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:47.840;4.7;100;0.92;15;4.13;12.40;0.6;0.4;43;0.1;197.60;0.15;0.28;1326;3923;0;28.9;0.0;47.777671;-3.527828;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:48.840;4.7;100;0.93;15;4.13;12.40;0.6;0.4;43;0.0;202.00;0.29;0.30;1326;3923;0;29.0;0.4;47.777671;-3.527828;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.8
06/09/2020;11:12:49.840;4.7;100;0.91;15;4.13;12.40;0.6;0.3;43;0.0;202.00;0.22;0.27;1805;3923;0;29.0;0.4;47.777671;-3.527830;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:50.840;4.7;100;0.94;15;4.13;12.40;0.6;0.2;44;0.0;205.80;0.27;0.24;1805;3923;0;29.0;0.1;47.777671;-3.527828;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:51.840;4.7;100;0.93;15;4.13;12.40;0.6;0.2;44;0.0;199.60;0.28;0.24;1805;3923;0;29.1;0.1;47.777671;-3.527828;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:52.840;4.7;100;0.88;15;4.13;12.40;0.6;0.2;44;0.0;200.90;0.37;0.20;1805;3923;0;29.1;0.2;47.777673;-3.527828;11;-93;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:53.840;4.7;100;0.81;15;4.13;12.40;0.6;0.3;44;0.1;202.90;0.53;0.19;1805;3822;0;29.1;0.3;47.777673;-3.527826;11;-92;3;201;-134;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:54.840;4.7;100;0.95;15;4.13;12.40;0.6;0.4;44;0.1;213.50;0.27;0.19;1805;3923;0;29.2;0.2;47.777675;-3.527828;11;-92;3;201;-134;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:55.840;4.7;100;0.91;15;4.13;12.40;0.6;0.6;45;0.1;212.10;0.27;0.15;1805;3923;0;29.2;0.1;47.777675;-3.527828;12;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:56.840;4.7;100;0.93;15;4.13;12.40;0.6;0.7;45;0.1;215.90;0.19;0.17;1805;3923;0;29.2;0.1;47.777675;-3.527830;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:57.840;4.7;100;0.92;15;4.13;12.40;0.6;0.7;45;0.1;220.00;0.29;0.22;1805;3923;0;29.2;0.1;47.777675;-3.527830;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:58.840;4.7;100;0.93;15;4.13;12.40;0.6;0.7;45;0.1;218.20;0.28;0.22;1805;3923;0;29.2;0.2;47.777675;-3.527830;11;-92;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:12:59.840;4.7;100;0.92;15;4.13;12.40;0.6;0.8;45;0.1;218.00;0.22;0.15;1805;3923;0;29.2;0.1;47.777675;-3.527831;11;-92;3;201;-134;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:13:00.840;4.7;100;0.99;15;4.13;12.40;0.6;0.7;45;0.1;218.90;0.26;0.18;1805;3923;0;29.2;0.4;47.777676;-3.527833;12;-100;3;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:13:01.840;4.7;100;0.72;15;4.13;12.40;0.6;0.7;46;-0.2;254.40;0.63;0.41;2446;3923;0;29.1;3.6;47.777675;-3.527840;12;-92;1;201;-131;-1;0;1;-1;0x0000000000000002;7.9
06/09/2020;11:13:02.840;4.7;100;0.07;15;4.11;12.09;9.6;2.4;46;1.6;262.90;0.71;0.04;2568;3923;3;30.9;18.6;47.777668;-3.527881;-36;-85;42;201;-134;-1;0;1;-1;0x0000000000000002;7.9
