Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);ASpd(kmh);Alt(m);Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
01/01/2021;22:00:54.410;4.7;80;0.56;15;3.93;11.80;5.6;25.4;67;-1.0;133.10;0.11;-0.01;1302;3814;109;36.9;59.7;47.766335;-3.535323;31.2;0.0;2;-305;-229;450;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:00:55.410;4.7;80;0.89;15;3.93;11.80;5.7;24.7;68;-0.3;135.70;0.05;-0.04;1333;3814;132;34.8;62.8;47.766250;-3.535153;31.2;0.0;-2;-397;-229;640;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:00:56.410;4.7;84;1.08;15;3.93;11.81;5.7;24.5;70;0.0;138.70;0.05;-0.05;1366;3814;148;34.1;66.0;47.766136;-3.535018;32.4;0.0;-2;-400;-230;942;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:00:57.410;4.7;86;1.12;15;3.92;11.78;5.7;23.8;72;-0.2;149.30;0.07;-0.01;1462;3814;165;33.6;68.7;47.765946;-3.534816;33.7;0.0;-2;-472;-230;913;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:00:58.410;4.7;82;1.30;15;3.92;11.78;5.7;23.3;73;0.1;169.00;0.07;-0.02;1699;3814;180;32.9;72.5;47.765815;-3.534746;34.0;0.0;-4;-629;-230;980;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:00:59.410;4.7;80;1.18;15;3.92;11.77;5.7;23.1;75;0.3;187.20;0.09;-0.04;1836;3814;195;32.3;72.9;47.765635;-3.534731;32.9;0.0;-2;-768;-230;963;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:00.410;4.7;76;1.10;15;3.92;11.78;5.7;23.3;76;1.1;205.10;0.11;-0.01;2019;3813;211;32.7;72.0;47.765496;-3.534780;30.3;0.0;-4;-844;-230;898;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:01.410;4.7;74;0.94;15;3.92;11.77;5.7;24.3;78;1.7;218.60;0.11;-0.01;2156;3812;218;33.3;67.1;47.765343;-3.534903;30.9;0.0;-4;-886;-230;858;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:02.410;4.7;70;1.12;15;3.92;11.77;5.7;25.5;80;1.7;238.10;0.14;-0.01;2370;3813;222;34.6;61.1;47.765211;-3.535108;28.3;0.0;-4;-850;-230;797;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:03.410;4.7;66;1.12;15;3.92;11.77;5.7;26.3;81;1.3;250.50;0.16;-0.02;2497;3813;223;36.0;57.0;47.765145;-3.535298;27.7;0.0;-4;-886;-230;723;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:04.410;4.7;62;1.10;15;3.92;11.77;5.7;27.6;82;1.7;262.80;0.20;-0.03;2561;3813;221;37.6;49.5;47.765121;-3.535411;27.5;0.0;-4;-841;-230;678;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:05.410;4.7;60;0.74;15;3.92;11.76;5.7;28.3;84;0.9;274.70;0.18;-0.04;2761;3814;218;38.6;45.7;47.765111;-3.535623;25.7;0.0;-4;-816;-230;709;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:06.410;4.7;62;0.97;15;3.91;11.75;5.7;28.8;85;0.6;286.00;0.18;-0.03;2848;3814;212;39.6;40.1;47.765120;-3.535718;27.5;0.0;-4;-938;-230;565;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:07.410;4.7;70;1.12;15;3.91;11.75;5.7;29.5;87;2.1;302.10;0.22;0.01;3065;3814;203;40.9;37.0;47.765166;-3.535898;28.8;0.0;-4;-891;-230;512;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:08.410;4.7;70;0.50;15;3.91;11.75;5.7;31.1;89;1.2;322.60;0.14;0.01;3244;3813;194;42.3;31.4;47.765236;-3.535981;25.7;0.0;-4;17;-230;9;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:09.410;4.7;76;0.99;15;3.91;11.75;5.7;30.2;91;-2.2;329.50;0.14;-0.03;3337;3814;190;41.9;32.8;47.765306;-3.536043;25.9;0.0;-4;19;-230;9;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:10.410;4.7;78;1.15;15;3.91;11.74;5.7;27.3;93;-2.3;334.60;0.09;-0.02;3387;3713;178;38.8;39.9;47.765410;-3.536116;30.5;0.0;-4;19;-230;7;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:11.410;4.7;78;0.95;15;3.91;11.75;5.6;24.6;94;-2.5;342.10;0.02;-0.02;3455;3712;165;34.9;46.2;47.765538;-3.536155;34.0;0.0;-4;19;-230;9;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:12.410;4.7;78;1.07;15;3.91;11.75;5.6;22.2;96;-2.7;351.20;-0.02;0.01;3535;3712;153;32.2;49.6;47.765636;-3.536176;37.9;0.0;-4;-42;-230;7;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:13.410;4.7;74;1.46;15;3.91;11.76;5.5;19.7;97;-1.3;354.00;0.02;-0.08;3559;3712;140;28.4;52.9;47.765765;-3.536195;38.8;0.0;-4;-686;-232;-55;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:14.410;4.7;76;0.96;15;3.91;11.74;5.5;19.3;99;1.2;353.90;0.00;0.03;3597;3814;120;27.6;56.3;47.765878;-3.536198;36.6;0.0;-2;-778;-232;-128;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:15.410;4.7;74;1.24;15;3.91;11.74;5.6;19.7;100;1.9;359.70;0.04;0.02;29;3814;107;28.9;51.1;47.766015;-3.536193;34.6;0.0;-2;-892;-232;-223;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:16.410;4.7;68;0.91;15;3.91;11.74;5.7;20.8;101;1.9;5.10;0.08;-0.02;47;3814;95;31.3;43.9;47.766113;-3.536181;31.4;0.0;-1;-874;-230;-419;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:17.410;4.7;78;1.00;15;3.91;11.72;5.7;22.5;103;1.8;4.40;0.14;0.02;67;3814;88;33.1;39.9;47.766238;-3.536161;29.6;0.0;-4;-789;-232;-435;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:18.410;4.7;68;1.01;15;3.91;11.73;5.7;23.9;105;1.1;11.30;0.16;-0.04;67;3814;76;36.3;33.8;47.766343;-3.536153;25.0;0.0;-4;-801;-232;-699;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:19.410;4.7;72;0.98;15;3.90;11.72;5.8;24.7;106;0.2;357.30;0.19;-0.01;15;3815;66;38.1;31.3;47.766408;-3.536136;26.6;0.0;-4;-840;-226;-708;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:20.410;4.7;68;1.04;15;3.88;11.68;6.3;25.2;108;0.9;351.80;0.24;-0.02;3462;3815;58;39.8;29.5;47.766468;-3.536146;27.4;0.0;-5;-870;-152;-873;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:21.410;4.7;74;0.96;15;3.88;11.66;6.4;27.3;110;0.8;320.60;0.25;-0.03;3176;3815;54;40.9;28.3;47.766555;-3.536215;27.7;0.0;-4;-998;-144;-742;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:22.410;4.7;82;0.64;15;3.88;11.64;6.7;29.7;112;1.3;295.70;0.23;-0.03;2857;3815;45;43.0;32.6;47.766595;-3.536316;26.8;0.0;-5;-852;-119;-810;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:23.410;4.7;82;1.04;15;3.88;11.64;6.7;30.9;114;0.8;264.60;0.34;0.02;2703;3815;40;44.1;36.6;47.766606;-3.536446;27.2;0.0;-5;-905;-117;-691;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:24.410;4.7;86;1.01;15;3.88;11.64;6.8;32.3;116;1.9;250.30;0.28;0.02;2511;3815;43;45.0;43.8;47.766591;-3.536568;28.3;0.0;31;-912;-114;-605;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:25.410;4.7;86;1.09;15;3.87;11.62;6.8;34.5;117;3.4;239.50;0.32;-0.03;2406;3815;50;46.2;47.2;47.766545;-3.536725;29.6;0.0;21;-966;-111;-571;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:26.410;4.7;92;0.82;15;3.87;11.62;6.8;38.4;120;2.8;233.30;0.26;-0.01;2286;3815;61;48.8;47.1;47.766458;-3.536913;24.6;0.0;2;-1013;-113;-721;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:27.410;4.7;88;0.91;15;3.87;11.61;6.8;39.8;122;1.9;207.50;0.31;-0.03;2156;3815;73;50.1;48.2;47.766366;-3.537003;25.1;0.0;15;-1024;-113;-398;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:28.410;4.7;94;0.56;15;3.87;11.60;6.8;40.9;123;1.9;200.40;0.24;0.00;2028;3815;85;51.2;51.1;47.766278;-3.537090;27.2;0.0;-1;-774;-114;-202;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:29.410;4.7;90;1.13;15;3.87;11.60;6.8;41.4;125;1.2;196.60;0.29;-0.01;1995;3815;105;51.9;55.3;47.766155;-3.537145;27.9;0.0;-4;-843;-116;-212;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:30.410;4.7;82;0.90;15;3.87;11.61;6.7;42.8;127;1.9;192.80;0.22;-0.01;1940;3815;118;53.1;56.1;47.766020;-3.537203;26.1;0.0;-2;-924;-116;-55;1024;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:31.410;4.7;82;0.91;15;3.86;11.60;6.7;43.8;129;1.1;191.20;0.25;0.00;1885;3815;132;54.2;55.9;47.765853;-3.537248;25.9;0.0;-2;-798;-116;6;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:32.410;4.7;84;0.98;15;3.86;11.59;6.7;44.5;131;1.6;184.50;0.26;-0.01;1866;3815;146;55.2;56.5;47.765711;-3.537275;28.5;0.0;-4;-868;-116;-113;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:33.410;4.7;86;0.91;15;3.86;11.59;6.7;45.6;133;0.9;183.70;0.25;-0.01;1835;3814;167;57.3;55.3;47.765600;-3.537288;25.9;0.0;-4;-856;-117;-557;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:34.410;4.7;86;1.08;15;3.86;11.59;6.7;46.3;134;1.1;177.10;0.26;-0.04;1795;3713;180;58.3;55.8;47.765461;-3.537295;27.0;0.0;-4;-855;-117;-578;1024;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:35.410;4.7;84;0.88;15;3.86;11.59;6.7;48.1;137;1.6;166.20;0.25;-0.04;1707;3814;193;59.9;54.7;47.765296;-3.537256;27.0;0.0;-4;-817;-121;-602;612;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:36.410;4.7;80;0.83;15;3.86;11.58;6.6;49.6;138;1.9;157.60;0.26;-0.02;1578;3815;204;61.3;53.1;47.765168;-3.537206;26.8;0.0;-5;-862;-122;-625;606;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:37.410;4.7;78;1.17;15;3.86;11.58;6.7;51.2;140;1.4;145.10;0.25;-0.03;1490;3813;214;62.9;50.1;47.765078;-3.537120;26.6;0.0;-2;-896;-121;-557;606;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:38.410;4.7;78;1.04;15;3.85;11.57;6.7;52.5;142;1.8;141.30;0.28;-0.10;1386;3813;227;64.4;45.7;47.764980;-3.537033;28.5;0.0;-2;-888;-119;-593;606;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:39.410;4.7;74;0.91;15;3.85;11.58;6.7;55.2;144;2.3;124.50;0.25;-0.01;1288;3815;233;66.2;42.8;47.764916;-3.536911;26.8;0.0;-2;-888;-121;-618;606;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:40.410;4.7;70;1.02;15;3.86;11.57;6.7;56.4;146;1.4;109.90;0.27;0.00;1174;3815;237;67.2;40.1;47.764858;-3.536805;26.1;0.0;-2;-882;-121;-299;606;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:41.410;4.7;58;0.97;15;3.85;11.57;6.7;57.1;147;1.5;99.50;0.26;-0.01;1040;3814;239;67.6;38.6;47.764825;-3.536666;27.2;0.0;-5;1;-122;4;606;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:42.430;4.7;42;0.82;15;3.85;11.57;6.7;57.7;148;-0.4;97.30;0.19;-0.02;949;3712;240;68.0;37.4;47.764816;-3.536585;25.9;0.0;-2;-861;-121;6;606;278;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:43.430;4.7;40;1.21;15;3.85;11.55;6.6;57.1;150;1.4;90.60;0.21;-0.02;869;3712;240;67.4;40.8;47.764813;-3.536438;27.5;0.0;-2;-820;-121;78;606;281;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:44.480;4.7;24;1.21;15;3.85;11.57;6.6;57.1;150;1.4;90.60;0.21;-0.02;869;3814;240;67.5;41.1;47.764813;-3.536438;28.8;0.0;-2;-814;-119;295;604;281;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:45.500;4.7;24;1.21;15;3.85;11.57;6.6;58.8;152;1.4;90.60;0.21;-0.02;869;3814;240;67.5;41.1;47.764828;-3.536171;28.8;0.0;0;-635;-121;-246;606;278;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:46.520;4.7;26;0.64;15;3.85;11.57;6.6;58.8;152;1.4;78.30;0.18;-0.05;767;3814;240;67.5;41.1;47.764828;-3.536171;28.8;0.0;2;-689;-7;-654;606;281;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:47.520;4.7;24;0.64;15;3.84;11.50;6.6;58.8;152;1.4;78.30;0.18;-0.05;767;3816;237;71.2;36.3;47.764828;-3.536171;27.5;0.0;-1;-605;-12;-550;606;281;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:48.520;4.7;40;0.64;15;3.84;11.50;7.6;62.2;160;0.1;56.00;0.18;-0.05;767;3816;237;71.2;36.3;47.764928;-3.535738;27.5;0.0;-2;-653;-11;-418;606;281;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:49.530;4.7;28;0.64;15;3.84;11.50;7.6;62.2;160;0.1;56.00;0.18;-0.05;503;3816;237;71.2;36.3;47.764928;-3.535738;27.5;0.0;-2;-823;-11;3;606;281;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:50.530;4.7;26;1.06;15;3.83;11.50;7.6;62.2;160;0.1;56.00;0.18;-0.02;503;3816;230;72.0;37.3;47.764928;-3.535738;28.7;0.0;-2;-789;-11;110;606;278;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:51.530;4.7;40;0.92;15;3.82;11.46;7.5;67.4;168;2.5;20.00;0.17;-0.01;155;3816;210;75.1;34.2;47.765170;-3.535528;28.7;0.0;-4;-862;-9;145;411;278;0;0;1;-1;0x0000000000000012;7.7
01/01/2021;22:01:52.530;4.7;64;0.94;15;3.82;11.48;7.5;68.8;169;2.9;7.60;0.19;-0.02;42;3815;200;77.9;33.0;47.765286;-3.535501;27.4;0.0;0;-868;-9;307;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:53.530;4.7;60;0.84;15;3.82;11.46;7.6;70.3;170;2.9;2.40;0.21;-0.01;3592;3816;195;80.2;28.8;47.765333;-3.535500;27.2;0.0;1;-734;-9;529;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:54.530;4.7;64;0.84;15;3.82;11.46;7.6;73.2;174;1.5;356.00;0.23;0.00;3538;3815;188;81.9;29.0;47.765433;-3.535518;26.2;0.0;45;-755;1;451;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:55.530;4.7;56;0.89;15;3.81;11.44;7.7;74.3;175;1.7;355.70;0.23;-0.01;3546;3815;178;84.0;27.6;47.765490;-3.535525;26.4;0.0;45;-597;1;697;336;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:56.530;4.7;54;0.91;15;3.81;11.44;7.7;75.9;178;1.0;355.30;0.23;-0.01;3553;3714;173;85.4;28.6;47.765588;-3.535531;25.5;0.0;47;-489;1;773;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:57.530;4.7;64;1.07;15;3.81;11.44;7.7;76.3;180;0.0;7.30;0.21;-0.02;108;3815;163;86.7;31.1;47.765631;-3.535531;27.4;0.0;57;-335;-1;251;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:58.530;4.7;64;1.12;15;3.81;11.45;7.7;76.9;182;-0.5;19.30;0.17;-0.02;244;3816;159;87.2;32.5;47.765721;-3.535478;27.7;0.0;90;-367;0;45;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:01:59.530;4.7;58;1.02;15;3.81;11.44;7.6;77.1;184;0.0;23.10;0.16;-0.01;263;3816;152;87.7;36.0;47.765786;-3.535445;30.7;0.0;124;-474;1;29;333;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:00.540;4.7;52;1.01;15;3.81;11.43;7.6;78.2;187;0.5;28.60;0.14;-0.03;280;3815;149;88.2;36.9;47.765900;-3.535355;30.3;0.0;111;-499;1;14;333;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:01.570;4.7;64;1.02;15;3.81;11.43;7.6;79.5;188;0.7;30.50;0.14;-0.01;315;3814;143;89.6;38.0;47.765950;-3.535313;31.6;0.0;63;14;-1;1;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:02.570;4.7;60;0.93;15;3.81;11.43;7.6;79.7;191;-0.7;33.60;0.10;-0.03;346;3816;139;90.3;38.9;47.766050;-3.535218;32.0;0.0;85;-156;4;6;336;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:03.570;4.7;66;1.07;15;3.80;11.42;7.6;79.3;193;-0.8;36.60;0.10;-0.03;384;3813;138;90.1;42.6;47.766155;-3.535090;34.4;0.0;91;17;0;6;333;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:04.570;4.7;62;1.01;15;3.80;11.41;7.5;79.0;195;-0.7;39.20;0.08;-0.01;395;3816;138;89.2;44.8;47.766225;-3.535028;36.1;0.0;78;17;-1;7;333;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:05.570;4.7;64;0.96;15;3.80;11.40;7.5;78.3;197;-1.0;42.30;0.05;-0.01;426;3815;139;88.9;46.7;47.766338;-3.534891;35.7;0.0;73;-27;-3;6;336;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:06.570;4.7;54;1.37;15;3.80;11.41;7.5;77.8;199;-1.0;43.60;0.07;-0.02;433;3815;143;88.4;48.7;47.766393;-3.534818;37.5;0.0;88;-527;-3;132;333;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:07.570;4.7;68;1.17;15;3.80;11.41;7.5;77.8;200;0.9;45.70;0.07;-0.02;473;3815;148;88.7;50.1;47.766468;-3.534713;37.9;0.0;81;-581;-3;182;333;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:08.570;4.7;74;0.91;15;3.80;11.42;7.5;80.4;204;1.4;51.00;0.08;-0.02;532;3817;156;90.8;47.8;47.766615;-3.534463;38.1;0.0;73;-533;-3;167;333;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:09.570;4.7;78;1.14;15;3.80;11.40;7.5;81.3;206;1.2;57.50;0.11;-0.03;580;3816;164;92.4;46.8;47.766668;-3.534320;34.4;0.0;77;-537;-3;128;336;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:10.570;4.7;82;0.92;15;3.80;11.40;7.6;82.4;208;1.3;61.30;0.12;0.00;622;3818;177;94.5;46.1;47.766725;-3.534200;33.3;0.0;80;-536;-1;109;333;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:11.570;4.7;86;1.03;15;3.80;11.40;7.6;84.1;210;1.3;64.80;0.13;-0.01;678;3817;187;96.3;45.8;47.766763;-3.534045;34.4;0.0;95;-534;-1;196;333;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:12.570;4.7;86;1.02;15;3.79;11.39;7.6;85.4;213;1.4;74.30;0.13;-0.03;734;3818;197;97.9;46.0;47.766813;-3.533850;33.3;0.0;117;-536;2;190;336;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:13.570;4.7;84;0.99;15;3.79;11.39;7.6;86.8;215;1.4;81.40;0.14;-0.01;828;3817;208;99.8;46.4;47.766833;-3.533680;31.4;0.0;120;-548;1;301;333;278;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:14.570;4.7;80;0.99;15;3.79;11.39;7.6;88.2;217;1.5;88.40;0.15;-0.01;907;3818;226;101.2;47.7;47.766838;-3.533540;32.0;0.0;118;-522;54;234;333;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:15.570;4.7;74;0.96;15;3.79;11.37;8.0;89.7;219;1.2;96.40;0.16;-0.01;967;3818;239;103.3;49.7;47.766828;-3.533356;31.2;0.0;113;-569;54;228;333;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:16.570;4.7;72;0.82;15;3.78;11.35;7.9;91.5;222;1.4;102.80;0.15;-0.02;1045;3818;252;104.3;54.5;47.766783;-3.533205;31.4;0.0;95;123;45;-314;336;281;0;0;1;-1;0x0000000000000002;7.7
01/01/2021;22:02:17.570;4.7;76;0.93;15;3.78;11.35;7.9;91.1;224;-1.2;109.60;0.11;0.00;1084;3818;266;103.9;59.1;47.766746;-3.532925;34.6;0.0;80;93;47;-644;333;278;0;0;1;-1;0x0000000000000002;7.7
