Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);ASpd(kmh);Alt(m);Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
28/01/2021;17:47:17.480;4.7;100;1.04;15;4.08;12.25;0.9;0.2;15;0.0;65.20;0.31;0.01;895;3710;2;20.1;0.4;47.767888;-3.506360;16.6;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:18.510;4.7;100;0.92;15;4.08;12.25;0.9;0.2;15;0.2;67.80;0.29;0.03;895;3710;2;20.5;2.2;47.767893;-3.506360;6.6;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:19.550;4.7;100;0.06;15;4.08;12.25;0.9;0.3;15;0.4;65.50;-3.21;0.22;895;3710;3;21.1;0.6;47.767893;-3.506361;12.2;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:20.570;4.7;100;0.94;15;4.08;12.25;0.9;0.4;15;0.0;66.70;0.18;-0.02;895;3710;3;21.1;1.3;47.767896;-3.506361;12.4;0.0;-4;15;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:21.570;4.7;100;0.97;15;4.08;12.25;0.9;0.4;16;0.0;70.30;0.12;0.04;895;3710;3;20.7;0.9;47.767898;-3.506363;13.3;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:22.570;4.7;100;0.96;15;4.08;12.25;0.9;0.3;16;0.0;65.60;0.15;-0.02;895;3710;4;20.5;0.8;47.767900;-3.506365;11.8;0.0;-5;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:23.570;4.7;100;0.98;15;4.08;12.25;0.9;0.3;16;0.0;65.20;0.16;-0.06;895;3710;4;20.7;0.9;47.767903;-3.506365;15.3;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:24.590;4.7;100;0.97;15;4.08;12.25;0.9;0.2;16;0.0;65.60;0.16;-0.04;895;3710;4;21.2;0.9;47.767905;-3.506366;10.9;0.0;-5;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:25.620;4.7;100;0.95;15;4.08;12.25;0.9;0.1;17;0.0;66.40;0.18;-0.01;895;3710;4;21.2;0.7;47.767906;-3.506368;12.4;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:26.620;4.7;100;0.97;15;4.08;12.25;0.9;0.1;17;0.0;64.40;0.15;0.02;895;3710;4;21.1;0.1;47.767908;-3.506370;11.2;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:27.620;4.7;100;0.97;15;4.08;12.25;0.9;0.1;17;0.0;64.30;0.16;-0.05;895;3710;5;21.2;0.8;47.767911;-3.506370;16.1;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:28.620;4.7;100;0.99;15;4.08;12.25;0.9;0.2;17;0.0;65.80;0.08;-0.04;895;3710;5;21.3;0.7;47.767913;-3.506371;16.1;0.0;-4;17;-821;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:29.620;4.7;100;0.99;15;4.08;12.25;0.9;0.3;18;0.0;73.70;0.12;-0.07;895;3710;5;21.1;1.1;47.767915;-3.506371;19.4;0.0;-4;17;-821;6;957;-448;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:30.620;4.7;100;0.98;15;4.08;12.25;0.9;0.4;18;0.0;74.50;0.12;-0.09;895;3710;5;20.7;1.4;47.767918;-3.506378;19.8;0.0;-5;17;-1024;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:32.190;4.7;100;0.97;11;4.08;12.25;0.9;0.5;18;0.0;74.60;0.04;-0.10;895;3710;6;21.2;0.2;47.767920;-3.506381;15.5;0.0;-4;17;-1024;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:33.200;4.7;100;0.98;15;4.08;12.25;0.9;0.5;19;0.0;75.00;0.10;-0.05;895;3710;6;21.4;0.8;47.767921;-3.506383;11.6;0.0;-53;17;-267;6;957;-448;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:34.200;4.7;100;0.97;15;4.08;12.25;0.9;0.5;19;0.0;77.30;0.10;-0.03;895;3710;6;21.3;0.5;47.767921;-3.506383;14.4;0.0;-23;17;29;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:35.210;4.7;100;0.98;15;4.08;12.24;0.9;0.5;19;0.0;79.90;0.16;-0.13;895;3710;6;21.1;0.7;47.767920;-3.506385;18.7;0.0;-5;17;-1024;7;957;-448;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:36.240;4.7;100;0.90;15;4.08;12.24;0.8;0.5;19;0.1;71.80;0.22;-0.02;895;3710;6;20.9;0.5;47.767921;-3.506385;15.1;0.0;-5;17;-1024;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:37.270;4.7;100;2.03;15;4.08;12.25;0.9;0.7;20;0.5;72.20;-2.37;0.15;895;3710;6;20.6;1.5;47.767921;-3.506386;15.9;0.0;-5;17;-1024;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:38.310;4.7;100;0.99;15;4.08;12.25;0.9;0.7;20;0.1;67.10;0.12;0.03;895;3710;6;21.0;0.8;47.767921;-3.506385;14.6;0.0;-5;17;-1024;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:39.360;4.7;100;0.98;15;4.08;12.25;0.9;0.6;20;0.1;71.00;0.08;0.01;895;3710;6;21.4;1.1;47.767923;-3.506381;12.9;0.0;-4;17;-1024;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:40.360;4.7;100;0.96;15;4.08;12.25;0.9;0.5;20;0.0;73.60;0.07;-0.06;895;3710;6;21.7;0.9;47.767923;-3.506380;12.9;0.0;-5;17;-1024;6;957;-448;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:41.360;4.7;100;0.98;15;4.08;12.24;0.9;0.3;21;0.0;73.80;0.10;-0.06;895;3710;6;21.8;0.1;47.767925;-3.506378;12.7;0.0;-5;17;-1024;6;957;-448;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:42.360;4.7;100;0.98;15;4.08;12.24;0.9;0.2;21;0.0;74.00;0.12;-0.06;895;3710;6;21.9;0.5;47.767926;-3.506376;15.0;0.0;-5;17;-1024;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:43.360;4.7;100;1.04;15;4.08;12.23;1.2;0.1;21;0.0;75.40;0.21;0.02;895;3710;7;22.2;0.6;47.767928;-3.506376;12.0;0.0;-27;17;-1024;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:44.360;4.7;100;0.99;15;4.07;12.24;0.9;0.0;22;-0.1;83.20;0.11;-0.01;895;3710;7;22.9;0.4;47.767930;-3.506371;12.4;0.0;-407;17;-1024;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:45.360;4.7;100;0.99;15;4.08;12.24;0.9;0.0;22;0.0;84.30;0.06;-0.05;895;3710;7;23.2;0.4;47.767930;-3.506371;11.2;0.0;-5;17;-1024;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:46.480;4.7;100;0.98;15;4.08;12.24;0.9;0.0;22;0.0;88.30;0.06;-0.04;895;3710;7;23.5;0.3;47.767926;-3.506370;16.6;0.0;-4;17;-1024;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:47.480;4.7;100;0.98;15;4.08;12.24;0.9;0.0;23;0.0;88.70;0.07;-0.02;895;3710;6;23.6;0.3;47.767925;-3.506371;14.8;0.0;-5;17;-1024;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:48.480;4.7;100;0.98;15;4.08;12.24;0.9;0.1;23;0.0;89.90;0.06;-0.03;895;3710;6;23.8;0.1;47.767923;-3.506370;17.9;0.0;-7;17;-1024;6;954;-448;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:49.540;4.7;100;1.00;15;4.08;12.24;0.9;0.1;23;0.0;88.60;0.11;0.00;895;3710;6;23.7;0.3;47.767920;-3.506373;13.1;0.0;-5;17;-1024;6;954;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:50.570;4.7;100;1.00;15;4.08;12.24;0.9;0.1;23;0.0;87.30;0.09;-0.01;895;3710;6;23.9;1.4;47.767920;-3.506376;15.1;0.0;-5;17;-1024;7;954;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:51.600;4.7;100;0.97;15;4.08;12.24;0.9;0.1;24;0.0;91.40;0.14;-0.02;895;3710;6;24.1;0.0;47.767920;-3.506378;14.4;0.0;14;17;-925;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:52.640;4.7;100;0.98;15;4.08;12.24;0.9;0.2;24;0.0;91.70;0.13;0.00;895;3710;6;24.1;0.3;47.767920;-3.506378;11.4;0.0;-2;17;-420;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:53.650;4.7;100;0.96;15;4.08;12.24;0.9;0.2;24;0.0;93.30;0.19;0.02;895;3710;6;24.1;0.2;47.767920;-3.506376;18.1;0.0;-4;17;-420;7;954;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:54.660;4.7;100;1.01;15;4.08;12.24;0.8;0.2;24;0.2;83.20;0.34;0.03;895;3710;6;24.1;1.1;47.767918;-3.506376;13.3;0.0;-4;17;-420;7;954;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:47:55.660;4.7;100;1.01;15;3.86;11.58;17.9;0.2;25;0.0;80.00;0.42;0.06;895;3710;6;24.7;1.4;47.767918;-3.506375;13.5;0.0;-4;17;-420;6;957;-448;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:05.600;4.7;100;0.94;11;4.06;12.18;0.8;0.0;36;0.0;68.30;0.21;-0.01;895;3710;6;22.8;0.7;47.767915;-3.506376;12.2;0.0;-5;15;-1024;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:06.620;4.7;100;0.96;15;4.06;12.18;0.9;0.0;36;0.0;69.80;0.23;-0.01;895;3710;5;22.6;0.6;47.767913;-3.506376;17.0;0.0;-4;17;-1024;7;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:24.050;4.7;100;0.97;11;4.06;12.20;0.8;0.0;40;0.0;80.50;0.05;-0.05;895;3710;5;21.8;0.1;47.767908;-3.506386;17.4;0.0;-5;17;-1024;6;954;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:25.060;4.7;100;1.01;15;4.06;12.20;0.9;0.0;40;0.0;86.60;0.08;-0.02;895;3710;5;22.0;0.3;47.767908;-3.506386;17.2;0.0;-11;17;-310;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:26.060;4.7;100;1.00;15;4.06;12.20;0.9;0.1;41;0.1;93.00;0.21;0.29;895;3710;4;22.2;0.7;47.767908;-3.506386;17.7;0.0;-4;17;-310;6;954;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:27.080;4.7;100;0.97;15;4.06;12.20;0.9;0.2;41;0.0;127.20;0.37;0.11;895;3710;5;22.5;0.5;47.767906;-3.506390;15.5;0.0;-4;17;-310;6;954;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:28.090;4.7;100;0.94;15;4.06;12.20;0.9;0.5;41;0.1;177.20;0.53;0.05;895;3710;4;22.6;0.7;47.767908;-3.506395;16.1;0.0;-4;17;-310;6;957;-446;-1;0;1;-1;0x0000000000001C02;7.7
28/01/2021;17:48:29.110;4.7;100;0.23;15;3.83;11.49;18.5;2.9;44;2.0;192.70;0.69;-0.06;1738;3710;1;24.7;31.6;47.767858;-3.506378;56.1;0.0;-4;17;-310;6;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:30.120;4.7;96;1.26;15;3.80;11.43;18.6;6.7;49;5.9;194.60;0.66;0.03;1879;3710;8;26.1;39.0;47.767758;-3.506383;86.6;0.0;-4;17;-447;6;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:31.120;4.7;92;0.70;15;3.80;11.40;18.4;13.0;53;7.2;193.60;0.60;0.00;1938;3710;24;33.6;37.3;47.767676;-3.506411;97.6;0.0;-4;17;-445;6;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:32.120;4.7;90;0.85;15;3.78;11.35;18.2;22.6;58;7.1;195.80;0.57;-0.03;1955;3710;34;39.0;37.7;47.767576;-3.506440;102.7;0.0;-4;17;-445;7;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:33.120;4.7;86;0.90;15;3.78;11.35;18.0;29.5;65;7.8;200.10;0.54;-0.03;1970;3710;44;46.1;37.4;47.767436;-3.506496;109.0;0.0;-2;17;-452;7;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:34.120;4.7;84;0.73;15;3.77;11.31;18.0;36.4;69;7.5;201.10;0.52;-0.01;2016;3710;54;52.3;37.1;47.767361;-3.506533;111.3;0.0;-11;23;-560;3;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:35.130;4.7;84;-0.04;15;3.90;11.75;4.6;42.3;73;2.1;204.50;-0.04;-0.03;2025;3710;70;59.1;38.9;47.767266;-3.506590;103.8;0.0;-5;12;-600;-194;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:36.130;4.7;82;1.22;15;3.95;11.86;3.2;42.4;74;-0.6;203.20;0.05;-0.05;2033;3710;79;60.5;38.3;47.767191;-3.506635;94.0;0.0;-5;-441;-457;-651;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:37.130;4.7;82;1.16;15;3.95;11.86;3.6;42.3;75;0.2;196.70;0.07;-0.05;1978;3710;90;60.4;41.0;47.767095;-3.506688;95.0;0.0;-1;-433;-461;-581;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:38.130;4.7;80;0.69;15;3.95;11.87;3.5;42.7;76;0.7;183.10;0.05;-0.03;1836;3710;100;60.8;42.1;47.766948;-3.506721;90.3;0.0;-4;-629;-466;-633;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:39.130;4.7;74;1.15;15;3.96;11.88;3.6;43.3;77;1.8;174.40;0.15;-0.01;1752;3710;111;61.2;43.0;47.766863;-3.506718;88.8;0.0;-4;-677;-465;-398;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:40.130;4.7;80;0.62;15;3.96;11.88;3.6;44.9;78;1.4;168.90;0.07;0.00;1665;3609;126;63.3;41.5;47.766758;-3.506690;85.3;0.0;-2;-459;-465;-252;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:41.130;4.7;82;0.90;15;3.96;11.89;3.6;45.2;79;-0.2;165.10;0.11;-0.02;1618;3609;135;63.3;41.4;47.766680;-3.506658;79.8;0.0;-4;-474;-465;-149;957;-448;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:42.130;4.7;74;0.82;15;3.96;11.89;3.6;44.8;80;0.2;162.60;0.11;-0.02;1596;3711;145;62.9;41.9;47.766540;-3.506586;80.5;0.0;-4;-588;-469;-348;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:43.130;4.7;70;0.87;15;3.96;11.90;3.6;45.3;81;0.6;157.30;0.11;-0.02;1563;3711;154;63.2;42.6;47.766460;-3.506538;80.7;0.0;-1;-516;-458;-327;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:44.130;4.7;66;0.95;15;3.96;11.87;4.3;45.9;82;0.2;156.70;0.11;0.00;1540;3711;165;64.0;43.3;47.766363;-3.506466;76.6;0.0;2;-489;-331;-338;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:45.130;4.7;68;0.92;15;3.95;11.85;4.7;46.1;83;0.2;153.90;0.16;-0.10;1510;3711;178;64.7;44.4;47.766305;-3.506401;82.2;0.0;-1;-496;-331;-390;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:46.130;4.7;68;0.92;15;3.95;11.85;4.7;46.9;85;0.7;143.30;0.14;-0.04;1447;3711;185;65.2;48.9;47.766163;-3.506286;84.2;0.0;-1;-415;-321;-340;954;-448;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:47.130;4.7;72;0.92;15;3.94;11.81;5.4;47.3;86;0.0;136.70;0.18;-0.02;1400;3711;202;65.7;51.2;47.766083;-3.506193;88.1;0.0;11;-393;-246;-213;957;-448;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:48.130;4.7;70;1.00;15;3.93;11.80;5.7;47.6;87;0.2;135.20;0.13;-0.02;1371;3711;213;65.7;56.9;47.765981;-3.506061;95.1;0.0;-2;-481;-222;-77;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:49.130;4.7;70;1.12;15;3.93;11.79;5.7;48.3;89;0.5;133.00;0.14;0.01;1344;3711;225;65.7;58.5;47.765836;-3.505850;98.7;0.0;0;-563;-216;-12;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:50.130;4.7;72;1.13;15;3.93;11.80;5.7;49.4;91;2.3;130.60;0.12;-0.02;1316;3711;237;66.1;59.3;47.765756;-3.505718;102.4;0.0;0;-712;-216;309;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:51.130;4.7;72;0.94;15;3.93;11.79;5.7;51.2;92;1.9;133.20;0.13;-0.04;1297;3711;254;68.1;57.7;47.765663;-3.505553;98.7;0.0;40;-737;-210;536;957;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:52.130;4.7;74;1.02;15;3.92;11.78;5.8;52.7;94;2.3;134.10;0.18;-0.02;1322;3711;266;70.9;52.7;47.765591;-3.505426;92.0;0.0;28;-798;-211;614;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:53.130;4.7;76;0.89;15;3.92;11.78;5.7;55.4;96;2.2;137.70;0.17;-0.01;1360;3712;277;73.0;48.4;47.765468;-3.505288;87.5;0.0;-2;-731;-222;533;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:54.130;4.7;76;0.95;15;3.92;11.77;5.8;56.3;97;1.0;144.10;0.21;-0.01;1419;3712;288;74.9;44.7;47.765398;-3.505128;81.1;0.0;5;-740;-214;584;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:55.130;4.7;76;0.97;15;3.92;11.77;5.7;57.4;99;1.3;153.20;0.22;-0.01;1499;3712;298;76.1;42.2;47.765310;-3.505060;78.5;0.0;10;-722;-218;534;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:56.130;4.7;76;0.96;15;3.92;11.77;5.7;58.7;100;1.4;162.70;0.22;-0.01;1604;3712;313;78.3;37.5;47.765240;-3.505001;75.5;0.0;40;-710;-216;287;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:57.130;4.7;70;0.98;15;3.92;11.77;5.8;60.6;102;1.4;171.70;0.22;-0.02;1709;3711;321;79.4;32.0;47.765155;-3.504980;72.9;0.0;0;-781;-214;153;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:58.130;4.7;70;0.95;15;3.92;11.76;5.8;61.8;104;1.1;181.60;0.23;-0.01;1809;3711;328;80.8;29.2;47.765048;-3.504980;71.8;0.0;45;-623;-210;21;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:48:59.130;4.7;70;0.94;15;3.91;11.75;5.7;62.6;105;0.8;193.50;0.20;-0.02;1969;3712;335;81.6;27.9;47.764995;-3.504995;77.2;0.0;38;-633;-216;90;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:49:00.130;4.7;64;0.99;15;3.92;11.76;5.7;63.3;107;0.8;199.60;0.19;-0.01;2018;3712;341;82.5;27.6;47.764921;-3.505046;80.1;0.0;47;-679;-214;312;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:49:01.130;4.7;64;0.96;15;3.91;11.75;5.8;63.9;108;1.3;216.80;0.17;-0.01;2205;3711;346;83.6;27.1;47.764891;-3.505086;83.8;0.0;84;-643;-213;315;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:49:02.130;4.7;60;0.93;15;3.91;11.74;5.9;64.8;110;0.7;236.30;0.15;-0.02;2316;3712;347;84.1;26.4;47.764848;-3.505186;87.0;0.0;65;-522;-108;237;954;-448;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:49:03.130;4.6;56;1.17;15;3.89;11.69;6.7;65.0;111;0.5;246.70;0.16;-0.03;2568;3710;348;84.0;27.7;47.764835;-3.505246;95.0;0.0;80;-588;-100;519;954;-448;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:49:04.160;4.6;48;1.01;15;3.90;11.71;6.7;65.1;113;0.8;258.30;0.14;-0.02;2672;3510;346;84.0;29.9;47.764828;-3.505313;100.7;0.0;77;-561;-38;534;954;-446;-1;0;1;-1;0x0000000000000012;7.7
28/01/2021;17:49:05.160;4.7;54;1.05;15;3.90;11.68;7.2;65.5;114;0.7;276.70;0.12;-0.02;2858;3812;342;83.7;33.8;47.764836;-3.505436;100.7;0.0;97;-542;-35;609;954;-446;-1;0;1;-1;0x0000000000000002;7.7
28/01/2021;17:49:06.170;4.7;58;0.89;15;3.89;11.67;7.2;65.7;116;0.5;292.60;0.08;-0.02;3015;3813;335;83.7;38.6;47.764871;-3.505570;109.8;0.0;73;-548;22;562;954;-448;-1;0;1;-1;0x0000000000000002;7.7
