Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);ASpd(kmh);Alt(m);Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
03/01/2021;15:43:38.230;4.7;52;0.91;15;3.86;11.60;4.3;35.5;95;1.4;95.70;0.07;-0.02;967;3208;230;61.7;37.6;47.765725;-3.506755;66.6;0.0;-4;-728;-380;-735;-247;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:39.280;4.7;46;0.91;15;3.86;11.60;4.3;36.1;96;1.4;95.70;0.07;-0.02;967;3208;230;62.4;35.2;47.765730;-3.506623;66.8;0.0;-4;-697;-444;-709;-250;-2;-1;0;1;-1;0x0000000000000012;8.0
03/01/2021;15:43:40.280;4.7;60;1.06;15;3.88;11.64;3.8;36.9;98;0.0;41.00;0.06;-0.01;367;3208;226;64.5;33.1;47.765796;-3.506480;65.7;0.0;-4;17;-471;6;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:41.320;4.7;60;1.13;15;3.89;11.68;3.3;34.7;100;-1.1;38.70;-0.03;-0.02;325;3208;214;65.3;36.7;47.765881;-3.506378;69.0;0.0;-2;-179;-504;-264;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:42.320;4.7;62;1.21;15;3.90;11.70;3.3;33.5;100;-1.3;29.70;-0.07;-0.02;264;3208;202;64.9;42.5;47.765950;-3.506336;71.8;0.0;17;-334;-508;-547;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:43.320;4.7;64;1.05;15;3.90;11.71;3.2;30.9;101;-1.1;14.80;-0.07;-0.01;156;3208;195;64.6;43.9;47.766068;-3.506268;73.7;0.0;50;-216;-563;-468;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:44.320;4.7;68;1.03;15;3.91;11.75;2.8;29.6;102;-1.2;8.20;-0.12;0.01;81;3208;180;64.1;45.9;47.766133;-3.506246;77.7;0.0;71;-441;-562;-155;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:45.320;4.7;64;1.15;15;3.92;11.76;2.8;27.4;103;0.0;2.60;-0.09;-0.02;22;3711;172;55.5;46.0;47.766315;-3.506253;75.9;0.0;74;-774;-560;-492;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:46.320;4.7;64;1.07;15;3.92;11.76;2.8;27.8;104;1.0;356.60;-0.06;0.02;3564;3711;151;49.9;41.1;47.766493;-3.506280;70.5;0.0;64;-822;-563;-563;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:47.320;4.7;70;0.75;15;3.92;11.76;2.8;27.6;104;-0.5;346.20;-0.03;0.00;3424;3711;136;49.2;35.7;47.766556;-3.506301;66.8;0.0;-1;15;-566;6;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:48.320;4.7;70;0.96;15;3.92;11.76;2.9;25.7;105;-2.4;338.40;-0.03;0.01;3385;3711;126;47.1;37.7;47.766686;-3.506365;67.4;0.0;-4;17;-562;6;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:49.320;4.7;76;1.15;15;3.92;11.76;2.9;24.1;106;-1.8;333.30;-0.05;-0.02;3338;3711;116;45.4;40.3;47.766761;-3.506411;69.2;0.0;-4;17;-562;6;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:50.320;4.7;76;0.99;15;3.92;11.76;2.8;23.0;107;-1.8;330.90;-0.06;-0.01;3309;3711;101;43.7;41.5;47.766858;-3.506480;69.8;0.0;-5;17;-562;6;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:51.320;4.7;76;0.96;15;3.92;11.76;2.8;21.7;108;-1.8;328.30;-0.04;-0.01;3286;3711;92;41.0;42.9;47.766936;-3.506541;68.7;0.0;34;-97;-551;300;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:52.320;4.7;76;1.08;15;3.92;11.76;2.9;20.6;109;-1.0;329.00;-0.06;-0.04;3267;3711;83;39.7;43.1;47.767068;-3.506658;69.6;0.0;57;-600;-551;531;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:53.320;4.7;76;1.26;15;3.92;11.76;2.9;21.1;109;1.1;332.50;-0.01;0.02;3301;3711;75;39.6;39.7;47.767160;-3.506735;67.9;0.0;50;-727;-551;681;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:54.320;4.7;74;0.76;15;3.92;11.76;2.9;22.5;110;1.2;340.00;0.01;-0.01;3374;3712;68;40.7;33.0;47.767225;-3.506776;66.6;0.0;22;-709;-552;694;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:55.320;4.7;70;1.07;15;3.91;11.76;2.9;23.3;111;0.5;346.40;0.08;0.00;3459;3712;59;42.5;27.1;47.767298;-3.506806;66.1;0.0;1;-917;-552;728;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:56.320;4.7;74;0.98;15;3.92;11.75;2.9;23.9;112;0.3;3.30;0.11;-0.03;30;3712;56;42.9;21.5;47.767346;-3.506810;67.0;0.0;-1;-546;-566;611;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:57.320;4.7;78;0.68;15;3.91;11.76;2.8;23.5;113;-2.0;33.40;0.09;0.00;242;3712;49;43.1;19.5;47.767401;-3.506760;65.1;0.0;4;15;-675;6;-247;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:58.320;4.7;80;1.05;15;3.93;11.80;2.4;21.9;113;-1.4;46.70;0.04;-0.08;549;3712;42;40.7;24.3;47.767430;-3.506718;71.8;0.0;4;14;-560;7;-247;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:43:59.320;4.7;78;1.05;15;3.92;11.77;2.8;21.4;114;-0.2;60.70;0.07;-0.04;581;3712;36;39.5;26.7;47.767481;-3.506608;71.6;0.0;7;17;-382;6;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:00.320;4.7;74;1.17;15;3.87;11.61;4.7;21.4;115;0.3;70.00;0.10;0.00;735;3712;32;39.2;29.8;47.767503;-3.506531;68.3;0.0;7;123;-307;7;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:01.320;4.7;78;0.90;15;3.85;11.57;5.0;21.5;116;-0.3;76.40;0.09;0.01;791;3813;29;39.4;32.1;47.767521;-3.506420;65.7;0.0;31;328;-289;168;-247;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:02.320;4.7;76;0.72;15;3.84;11.54;5.0;20.8;118;-0.5;82.30;0.07;0.03;846;3813;30;38.4;38.9;47.767533;-3.506320;66.3;0.0;51;323;-289;420;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:03.320;4.7;80;1.09;15;3.84;11.54;5.0;19.6;120;-0.8;93.70;0.03;-0.02;886;3813;36;37.5;45.1;47.767536;-3.506173;69.0;0.0;31;17;-296;9;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:04.320;4.7;86;0.92;15;3.85;11.56;4.5;19.2;121;-0.2;100.00;-0.02;-0.02;1001;3813;45;36.7;48.2;47.767518;-3.505935;72.0;0.0;48;19;-339;354;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:05.320;4.7;94;1.01;15;3.85;11.56;4.5;18.6;122;-0.2;106.50;-0.04;-0.01;1071;3813;56;36.0;50.7;47.767495;-3.505793;75.1;0.0;71;-305;-337;675;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:06.320;4.7;88;1.00;15;3.85;11.55;4.5;18.1;123;0.4;117.30;-0.06;0.00;1167;3712;75;35.1;52.8;47.767445;-3.505613;76.6;0.0;81;-530;-339;503;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:07.320;4.7;86;1.21;15;3.85;11.55;4.5;18.4;124;1.2;128.50;-0.03;-0.02;1280;3712;89;35.1;54.3;47.767385;-3.505480;74.6;0.0;90;-469;-340;67;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:08.320;4.7;90;0.97;15;3.84;11.55;4.5;18.1;126;0.1;132.00;-0.01;0.00;1340;3712;103;35.1;53.9;47.767253;-3.505276;74.6;0.0;105;-447;-334;312;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:09.320;4.7;90;0.90;15;3.83;11.50;5.1;17.4;127;-0.5;140.50;0.01;-0.01;1418;3712;116;34.6;54.5;47.767171;-3.505145;74.0;0.0;81;-560;-273;498;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:10.320;4.7;90;1.03;15;3.82;11.48;5.1;17.1;128;1.3;149.60;0.03;0.00;1479;3712;136;34.2;56.5;47.767056;-3.505050;71.4;0.0;90;-489;-277;375;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:11.320;4.7;90;0.97;15;3.82;11.47;5.1;17.7;130;0.1;158.50;0.03;-0.01;1570;3814;148;35.2;56.1;47.766955;-3.504975;72.7;0.0;91;-536;-270;6;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:12.320;4.7;90;0.55;15;3.82;11.48;5.1;18.4;132;1.2;165.30;0.02;-0.01;1610;3814;161;35.7;55.9;47.766770;-3.504900;72.4;0.0;111;-521;-269;406;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:13.320;4.7;90;1.27;15;3.82;11.47;5.1;19.5;133;1.9;172.30;0.04;-0.04;1696;3814;173;37.2;55.1;47.766635;-3.504826;71.3;0.0;147;-700;-273;689;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:14.320;4.7;86;1.23;15;3.82;11.46;5.1;21.2;134;2.2;179.80;0.05;0.00;1811;3814;184;39.0;52.4;47.766528;-3.504813;71.4;0.0;173;-792;-277;733;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:15.320;4.7;84;1.15;15;3.82;11.46;5.2;23.3;136;3.0;192.60;0.07;0.01;1943;3814;197;42.9;49.6;47.766401;-3.504836;68.5;0.0;174;-896;-277;797;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:16.320;4.7;80;0.84;15;3.81;11.43;5.4;27.1;137;3.1;212.20;0.09;-0.02;2124;3814;203;45.4;44.9;47.766315;-3.504893;65.7;0.0;107;-673;-285;659;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:17.320;4.7;74;0.70;15;3.82;11.46;4.8;27.9;139;-0.3;229.50;0.08;-0.02;2265;3814;206;46.9;44.5;47.766198;-3.505048;65.0;0.0;105;-161;-353;265;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:18.320;4.7;72;1.20;15;3.83;11.49;4.4;27.7;140;0.2;239.00;0.04;0.00;2362;3814;207;46.1;49.2;47.766140;-3.505160;66.6;0.0;133;-438;-410;570;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:19.320;4.7;70;1.07;15;3.84;11.53;4.0;28.0;141;0.1;246.20;0.02;0.04;2456;3813;208;45.4;49.8;47.766080;-3.505321;67.5;0.0;88;-310;-409;231;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:20.320;4.7;72;0.92;15;3.84;11.54;4.0;28.1;142;0.1;251.60;-0.01;0.00;2518;3812;208;44.4;52.2;47.766043;-3.505463;68.7;0.0;74;-165;-409;-510;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:21.320;4.7;70;1.19;15;3.84;11.55;4.0;28.0;144;0.4;256.20;-0.03;-0.02;2545;3813;207;43.9;54.2;47.765990;-3.505650;71.6;0.0;22;-469;-412;-879;-247;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:22.320;4.7;72;1.06;15;3.84;11.54;4.0;28.4;145;0.4;244.10;-0.02;0.00;2446;3813;208;44.2;54.4;47.765940;-3.505915;72.0;0.0;12;-448;-410;-836;-247;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:23.320;4.7;74;1.07;15;3.84;11.54;4.0;27.9;146;-0.4;236.10;0.01;-0.04;2361;3814;212;44.3;54.3;47.765883;-3.506053;70.1;0.0;1;-498;-359;-887;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:24.320;4.7;78;1.11;15;3.83;11.48;4.7;27.5;147;-0.1;221.00;0.04;0.03;2245;3814;223;44.0;55.0;47.765793;-3.506206;69.8;0.0;17;-459;-312;-884;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:25.320;4.7;82;1.11;15;3.82;11.46;4.8;27.4;148;0.0;207.90;0.04;-0.02;2116;3816;235;44.2;56.6;47.765703;-3.506305;69.4;0.0;25;-454;-379;-899;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:26.320;4.7;84;1.05;15;3.83;11.51;4.3;27.6;150;0.4;194.80;0.01;-0.04;1946;3816;248;44.6;56.8;47.765515;-3.506396;70.0;0.0;22;-490;-372;-874;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:27.330;4.7;84;1.04;15;3.83;11.49;4.3;28.0;151;0.6;169.00;0.00;-0.02;1702;3816;262;44.9;56.7;47.765401;-3.506395;70.7;0.0;27;-525;-369;-601;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:28.330;4.7;84;0.85;15;3.83;11.50;4.3;28.3;152;0.5;157.80;0.00;-0.01;1604;3816;276;44.9;55.7;47.765266;-3.506341;70.1;0.0;42;-480;-366;-494;-247;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:29.330;4.7;82;1.32;15;3.83;11.49;4.3;28.4;153;0.8;149.80;-0.01;-0.04;1499;3816;296;44.9;54.3;47.765165;-3.506275;71.1;0.0;8;-530;-307;-617;-247;-5;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:30.330;4.7;80;1.02;15;3.82;11.46;4.8;29.0;155;1.0;139.70;0.02;0.00;1415;3816;307;45.3;52.2;47.765015;-3.506165;70.7;0.0;17;-668;-312;-782;-247;-5;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:31.330;4.7;78;1.22;15;3.81;11.45;4.8;29.6;156;2.1;119.10;0.03;-0.03;1201;3816;317;45.6;49.8;47.764938;-3.505966;71.1;0.0;30;-823;-313;-805;-250;-2;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:32.330;4.7;76;1.03;15;3.81;11.45;4.8;30.9;157;2.6;99.00;0.03;0.01;993;3816;323;46.6;45.7;47.764906;-3.505835;70.5;0.0;34;-808;-380;-780;-250;-2;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:33.330;4.7;70;1.15;15;3.82;11.47;4.4;32.3;158;2.5;84.10;0.05;0.00;840;3816;326;49.1;42.3;47.764903;-3.505676;68.8;0.0;34;-829;-359;-840;-247;-5;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:34.330;4.7;56;1.15;15;3.82;11.48;4.4;33.0;159;2.7;76.60;0.04;-0.01;741;3816;326;49.1;40.3;47.764911;-3.505618;68.8;0.0;14;-798;-409;-891;-250;-2;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:35.330;4.7;54;0.98;15;3.82;11.49;4.0;34.2;160;1.2;50.50;0.05;-0.02;480;3815;326;49.9;38.2;47.764958;-3.505475;68.5;0.0;0;-749;-410;-852;-250;-5;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:36.330;4.7;66;0.82;15;3.83;11.50;4.0;34.2;162;0.7;32.90;0.04;-0.01;295;3815;314;52.2;36.5;47.765013;-3.505411;66.6;0.0;28;-112;-406;4;-250;-2;-1;0;1;-1;0x0000000000000002;7.9
03/01/2021;15:44:37.330;4.7;64;1.03;15;3.83;11.50;4.0;33.3;163;-1.5;18.00;0.02;-0.02;132;3816;302;51.2;38.3;47.765136;-3.505361;68.8;0.0;45;-551;-402;-445;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:38.330;4.7;68;1.33;15;3.83;11.49;4.1;32.2;164;0.6;6.70;0.00;-0.01;72;3816;296;50.8;43.3;47.765261;-3.505318;70.5;0.0;54;-560;-401;-377;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:39.330;4.7;68;0.84;15;3.82;11.49;4.1;32.5;165;0.5;3.20;0.00;-0.01;25;3816;282;51.6;42.8;47.765413;-3.505310;70.0;0.0;51;-66;-399;4;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:40.330;4.7;68;1.13;15;3.83;11.49;4.1;31.8;166;-0.9;0.00;0.00;0.03;3589;3815;267;51.4;43.5;47.765480;-3.505306;69.2;0.0;32;-627;-358;145;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:41.330;4.7;72;0.73;15;3.82;11.46;4.4;31.9;167;1.4;356.60;0.02;-0.02;3572;3816;255;51.8;45.1;47.765616;-3.505313;69.0;0.0;17;-635;-334;240;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:42.330;4.7;70;0.75;15;3.81;11.44;4.5;33.3;169;0.9;356.70;0.01;-0.04;3569;3816;245;52.9;40.8;47.765703;-3.505318;70.3;0.0;1;15;-340;6;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:43.330;4.7;66;1.11;15;3.81;11.45;4.5;33.2;170;-0.3;354.40;0.01;-0.01;3560;3816;233;53.3;41.1;47.765806;-3.505326;70.9;0.0;10;23;-337;6;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:44.330;4.7;66;1.19;15;3.81;11.44;4.5;33.3;171;0.2;354.00;-0.02;0.00;3545;3816;226;53.4;43.4;47.765936;-3.505340;71.1;0.0;32;22;-337;6;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:45.330;4.7;66;0.99;15;3.81;11.44;4.5;34.0;172;0.2;356.60;-0.01;0.01;3535;3816;211;54.2;45.0;47.766005;-3.505350;72.2;0.0;4;120;-340;-3;-247;-5;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:46.330;4.7;72;0.66;15;3.81;11.43;4.5;34.4;174;0.0;353.60;-0.01;-0.05;3521;3816;196;54.9;45.7;47.766141;-3.505373;72.7;0.0;0;256;-340;-43;-250;-2;-1;0;1;-1;0x0000000000000002;8.0
03/01/2021;15:44:47.330;4.7;72;1.02;15;3.81;11.43;4.5;34.7;175;-0.4;350.40;-0.03;-0.01;3506;3816;184;54.9;46.8;47.766258;-3.505398;75.1;0.0;8;20;-342;7;-250;-5;-1;0;1;-1;0x0000000000000002;8.0
