Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS(lat);GPS(lon);Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V)
14/11/2020;08:15:23.150;4.7;100;0.94;11;4.11;12.35;0.8;0.2;64;0.1;57.50;0.15;0.30;2587;3814;0;16.5;0.1;47.754673;-3.505316;12;-1024;3;-146;-464;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:24.190;4.7;100;0.93;15;4.11;12.34;0.8;0.3;64;0.1;60.60;0.11;0.32;2587;3814;0;16.4;0.2;47.754671;-3.505315;12;-401;4;-146;-464;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:25.200;4.7;100;0.95;15;4.11;12.34;0.8;0.3;64;0.1;63.50;0.08;0.26;2587;3814;0;16.3;0.2;47.754671;-3.505315;12;-62;4;-143;-464;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:26.200;4.7;100;0.91;15;4.11;12.34;0.8;0.4;64;0.2;73.90;0.09;0.23;2587;3814;0;16.2;0.4;47.754671;-3.505315;12;110;4;-146;-464;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:27.200;4.7;100;0.92;15;4.11;12.34;0.8;0.2;65;0.0;77.70;0.10;0.24;2587;3814;0;16.0;0.3;47.754670;-3.505315;12;163;4;-146;-462;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:28.200;4.7;100;0.85;15;4.11;12.34;0.8;0.2;65;0.2;77.50;0.14;0.43;2587;3814;0;15.8;1.3;47.754670;-3.505318;12;159;4;-146;-462;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:29.200;4.7;100;0.94;15;4.11;12.34;0.8;0.2;65;0.0;101.10;0.36;0.13;355;3814;0;16.0;0.1;47.754670;-3.505316;12;157;4;-146;-462;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:30.200;4.7;100;1.09;15;4.11;12.34;0.8;0.0;65;-0.1;30.40;0.46;0.17;2484;3814;0;16.0;2.3;47.754666;-3.505318;12;157;4;-146;-464;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:31.200;4.7;100;0.98;15;4.11;12.34;0.8;0.0;66;0.0;20.40;0.32;0.09;2484;3814;0;16.0;0.0;47.754666;-3.505320;12;157;4;-146;-462;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:32.200;4.7;98;0.92;15;4.11;12.34;0.7;0.0;66;0.0;16.40;-0.11;0.04;2484;3814;0;16.0;0.3;47.754666;-3.505315;12;157;4;-146;-464;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:33.200;4.7;100;0.88;15;4.11;12.34;0.8;0.0;66;0.0;17.10;0.18;0.03;2484;3814;0;16.1;0.1;47.754666;-3.505313;12;157;4;-146;-462;-1;0;1;-1;0x0000000000000002;7.6
14/11/2020;08:15:34.200;4.7;100;0.92;15;4.11;12.34;0.8;0.0;66;0.0;17.60;0.12;0.04;2484;3814;0;16.2;0.1;47.754668;-3.505313;12;157;4;-146;-462;-1;0;1;-1;0x0000000000000002;7.6
