Date;Time;BtRx(V);RSSI(dB);AccZ(g);Tmp1(@C);A4(V);VFAS(V);Curr(A);Alt(m);Fuel(%);VSpd(m/s);Hdg(@);AccX(g);AccY(g);0450;Tmp2(@C);Dist(m);GAlt(m);GSpd(kmh);GPS;ASpd(kmh);Alt(m).1;Dir;Prf;Gaz;Ail;S1;S2;SA;SB;SC;SD;LSW;TxBat(V);GPS(lat);GPS(lon)
2021-01-28;23:24:49.780;5.0;100;1.0;15;4.03;12.1;0.9;0.0;51;0.0;45.1;0.02;0.03;854;3714;0;22.1;0.2;47.767886 -3.506441;7.9;0.0;-4;19;-19;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506441
2021-01-28;23:24:50.780;5.0;100;1.02;15;4.03;12.1;0.9;0.0;51;0.0;50.5;0.05;0.07;854;3714;0;22.2;0.4;47.767886 -3.506443;8.1;0.0;0;19;-17;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506443
2021-01-28;23:24:51.780;5.0;100;0.97;15;4.03;12.1;0.9;0.0;51;0.0;58.8;-0.01;0.08;854;3713;0;22.3;0.2;47.767886 -3.506445;8.8;0.0;-4;19;209;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506445
2021-01-28;23:24:52.780;5.0;100;0.95;15;4.03;12.1;0.9;0.0;51;0.0;84.8;0.26;0.1;854;3713;0;23.1;0.5;47.767886 -3.506450;8.8;0.0;-4;19;209;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506450
2021-01-28;23:24:53.780;5.0;100;0.98;15;4.03;12.1;0.9;0.0;52;-0.5;133.3;-0.05;0.66;1817;3714;0;22.3;4.3;47.767886 -3.506455;10.3;0.0;-4;19;207;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506455
2021-01-28;23:24:54.780;5.0;100;0.98;15;4.03;12.1;0.9;0.0;52;-0.5;133.3;-0.05;0.66;1817;3714;0;22.3;4.3;47.767886 -3.506455;10.3;0.0;48;-760;207;436;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506455
2021-01-28;23:28:25.690;5.0;100;1.0;12;4.02;12.07;0.9;0.0;19;0.0;153.3;-0.1;0.02;3216;3714;0;21.7;0.1;47.767906 -3.506470;7.2;0.0;-160;19;-251;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767906;-3.506470
2021-01-28;23:28:26.730;5.0;100;1.0;12;4.02;12.07;0.9;0.1;19;0.0;153.2;-0.1;0.02;3216;3714;0;21.6;0.1;47.767905 -3.506468;4.8;0.0;-8;19;-1024;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767905;-3.506468
2021-01-28;23:28:31.020;5.0;100;1.0;11;4.02;12.06;0.9;0.0;20;0.0;153.0;-0.1;0.02;3216;3714;0;21.1;0.0;47.767903 -3.506468;5.9;0.0;-7;19;-1024;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767903;-3.506468
2021-01-28;23:28:32.040;5.0;100;1.0;15;4.02;12.06;0.8;0.0;20;0.0;153.0;-0.1;0.02;3216;3714;0;21.0;0.0;47.767901 -3.506468;3.5;0.0;-5;19;-1024;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767901;-3.506468
2021-01-28;23:28:33.040;5.0;100;1.0;15;4.02;12.06;0.9;0.0;21;0.0;152.9;-0.1;0.02;3216;3714;0;21.0;0.2;47.767900 -3.506466;3.3;0.0;-4;19;-14;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767900;-3.506466
2021-01-28;23:28:34.050;5.0;100;0.99;15;4.02;12.06;0.9;0.0;21;0.0;152.9;-0.1;0.02;3216;3714;0;21.0;0.1;47.767900 -3.506466;5.9;0.0;-5;19;-14;7;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767900;-3.506466
2021-01-28;23:28:35.080;5.0;100;1.0;15;4.02;12.06;0.8;0.0;21;0.0;152.8;-0.1;0.02;3216;3714;0;20.9;0.1;47.767900 -3.506466;7.5;0.0;-4;19;-14;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767900;-3.506466
2021-01-28;23:28:36.110;5.0;100;0.98;15;4.02;12.06;0.9;0.0;21;0.1;152.8;0.02;-0.03;3216;3714;0;20.9;0.1;47.767898 -3.506466;5.0;0.0;-4;19;-14;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767898;-3.506466
2021-01-28;23:28:37.170;5.0;100;0.81;15;4.02;12.06;0.9;0.3;22;1.3;116.9;0.45;-0.17;3216;3714;0;21.2;0.6;47.767896 -3.506465;4.8;0.0;-4;19;-15;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767896;-3.506465
2021-01-28;23:28:38.190;5.0;100;0.91;15;4.02;12.06;0.9;1.0;22;0.0;94.9;-0.19;0.0;1628;3714;1;22.6;3.7;47.767893 -3.506463;2.7;0.0;-4;19;-14;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767893;-3.506463
2021-01-28;23:28:39.190;5.0;100;0.97;15;4.02;12.06;0.9;1.0;22;0.0;77.8;0.03;0.18;1841;3714;1;22.6;1.7;47.767890 -3.506463;5.1;0.0;-4;19;-14;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767890;-3.506463
2021-01-28;23:28:40.190;5.0;100;1.0;15;4.02;12.06;0.9;1.0;22;0.0;72.6;0.02;0.08;1841;3714;1;22.1;0.7;47.767893 -3.506460;6.4;0.0;-4;19;-14;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767893;-3.506460
2021-01-28;23:28:41.190;5.0;100;1.0;15;4.02;12.06;0.9;1.0;23;0.0;96.4;-0.08;0.06;1841;3714;1;21.6;0.9;47.767893 -3.506461;3.8;0.0;-5;19;-14;9;132;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767893;-3.506461
2021-01-28;23:28:42.190;5.0;100;0.98;15;4.02;12.06;0.9;1.1;23;0.0;109.8;-0.09;-0.03;1841;3612;0;21.6;0.6;47.767893 -3.506461;2.9;0.0;-5;19;148;9;123;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767893;-3.506461
2021-01-28;23:28:43.190;5.0;100;1.0;15;4.02;12.06;0.9;1.1;23;0.0;126.6;-0.13;0.17;1841;3612;0;21.5;0.6;47.767895 -3.506463;8.5;0.0;-4;19;184;9;123;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767895;-3.506463
2021-01-28;23:28:44.190;5.0;100;0.98;15;4.02;12.06;0.9;1.2;23;0.0;167.4;-0.12;0.1;1841;3713;1;22.2;0.2;47.767890 -3.506468;7.9;0.0;-4;19;182;9;123;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767890;-3.506468
2021-01-28;23:28:45.200;5.0;100;0.96;15;4.02;12.06;0.9;1.3;24;0.0;174.9;-0.14;0.09;1841;3713;1;22.3;0.0;47.767886 -3.506468;5.3;0.0;-5;19;182;9;123;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506468
2021-01-28;23:28:46.200;5.0;100;1.21;15;4.02;12.06;0.9;1.4;24;-0.1;208.4;0.13;0.18;2528;3712;1;22.4;1.6;47.767886 -3.506471;8.5;0.0;-5;19;182;9;123;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767886;-3.506471
2021-01-28;23:28:47.200;5.0;100;1.08;15;3.82;12.06;0.9;1.6;24;3.3;187.0;0.04;0.14;1890;3714;3;22.3;5.6;47.767876 -3.506470;16.8;0.0;-4;19;182;9;123;50;-1;0;1;-1;0x0000000000001C02;7.8;47.767876;-3.506470
2021-01-28;23:28:48.200;5.0;100;1.23;15;3.77;11.32;18.5;6.0;28;2.6;188.6;0.73;0.09;1780;3713;11;24.5;36.5;47.767823 -3.506473;41.6;0.0;-5;19;182;9;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767823;-3.506473
2021-01-28;23:28:49.200;5.0;100;1.02;15;3.76;11.29;18.2;11.9;35;7.2;199.7;0.6;0.03;1991;3714;21;28.8;35.8;47.767680 -3.506505;50.9;0.0;-4;19;182;9;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767680;-3.506505
2021-01-28;23:28:50.200;5.0;100;0.9;15;3.75;11.26;18.1;18.5;39;7.5;201.0;0.54;-0.01;2010;3714;30;33.9;36.2;47.767613 -3.506541;54.6;0.0;-4;19;182;9;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767613;-3.506541
2021-01-28;23:28:51.200;5.0;100;0.73;15;3.74;11.23;17.9;25.4;44;7.3;201.4;0.54;-0.02;2014;3714;44;40.6;37.1;47.767528 -3.506590;55.7;0.0;-119;20;172;7;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767528;-3.506590
2021-01-28;23:28:52.200;5.0;98;-0.21;15;3.85;11.57;7.6;31.6;48;6.5;201.4;0.37;-0.01;2017;3714;54;49.2;42.9;47.767456 -3.506630;50.5;0.0;-136;19;-49;-155;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767456;-3.506630
2021-01-28;23:28:53.200;5.0;96;0.92;15;3.86;11.6;7.1;33.8;51;0.0;201.8;0.15;-0.01;2014;3714;64;49.8;46.7;47.767313 -3.506711;53.7;0.0;-2;-418;-49;-465;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767313;-3.506711
2021-01-28;23:28:54.200;5.0;92;1.15;15;3.86;11.6;7.1;34.5;53;1.2;197.5;0.13;-0.01;1972;3714;76;49.7;48.4;47.767223 -3.506760;57.2;0.0;-2;-524;47;-571;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767223;-3.506760
2021-01-28;23:28:55.200;5.0;90;1.17;15;3.85;11.56;7.9;36.1;55;2.9;190.4;0.15;0.0;1911;3714;89;50.6;49.8;47.767101 -3.506806;59.4;0.0;-4;-673;50;-516;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767101;-3.506806
2021-01-28;23:28:56.200;5.0;88;1.01;15;3.85;11.57;7.9;38.5;57;2.7;184.3;0.15;0.0;1832;3714;107;53.9;49.3;47.767001 -3.506823;58.1;0.0;-10;-749;-44;-557;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.767001;-3.506823
2021-01-28;23:28:57.200;5.0;88;0.87;15;3.86;11.58;7.3;42.3;59;3.5;176.0;0.15;-0.01;1768;3714;119;56.0;46.4;47.766881 -3.506825;56.6;0.0;-5;-775;-39;-427;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.766881;-3.506825
2021-01-28;23:28:58.200;5.0;88;1.03;15;3.86;11.58;7.3;44.6;61;2.9;164.4;0.18;-0.01;1633;3714;130;58.9;45.1;47.766725 -3.506780;53.8;0.0;-4;-775;-42;-307;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.766725;-3.506780
2021-01-28;23:28:59.200;5.0;88;1.0;15;3.85;11.57;7.2;46.9;63;2.7;157.6;0.17;0.0;1571;3714;139;61.0;43.4;47.766643 -3.506733;52.2;0.0;-5;-487;-41;156;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.766643;-3.506733
2021-01-28;23:29:00.200;5.0;86;1.2;15;3.85;11.56;7.2;48.2;65;1.8;153.6;0.2;-0.07;1519;3714;153;63.0;44.2;47.766546 -3.506661;50.9;0.0;-4;-694;-41;40;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.766546;-3.506661
2021-01-28;23:29:01.200;5.0;86;0.89;15;3.85;11.56;7.2;49.9;67;2.0;145.4;0.18;0.02;1468;3714;162;65.1;44.1;47.766471 -3.506595;51.6;0.0;-4;-608;-41;29;123;48;-1;0;1;-1;0x0000000000000002;7.8;47.766471;-3.506595
2021-01-28;23:29:02.200;5.0;86;0.89;15;3.85;11.57;7.2;51.9;69;1.6;141.7;0.17;0.0;1411;3714;170;66.6;45.5;47.766348 -3.506453;52.4;0.0;-4;-555;-41;45;123;48;-1;0;1;-1;0x0000000000000002;7.8;47.766348;-3.506453
2021-01-28;23:29:03.200;5.0;86;1.07;15;3.85;11.56;7.2;52.9;71;1.1;134.8;0.17;-0.01;1358;3714;179;67.6;48.1;47.766278 -3.506360;53.5;0.0;-4;-590;-41;225;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.766278;-3.506360
2021-01-28;23:29:04.200;5.0;84;1.03;15;3.85;11.56;7.2;54.2;73;1.9;132.6;0.15;0.01;1323;3713;188;68.7;49.9;47.766193 -3.506228;55.1;0.0;-4;-591;-41;523;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.766193;-3.506228
2021-01-28;23:29:05.200;5.0;84;0.96;15;3.85;11.56;7.2;55.5;75;1.2;133.8;0.16;0.01;1340;3714;202;70.9;50.1;47.766126 -3.506120;55.0;0.0;-4;-615;-41;761;123;48;-1;0;1;-1;0x0000000000000002;7.8;47.766126;-3.506120
2021-01-28;23:29:06.200;5.0;84;1.01;15;3.84;11.54;7.2;56.9;77;1.0;135.1;0.15;0.02;1346;3714;213;71.8;50.7;47.766038 -3.505986;55.1;0.0;-5;-644;-42;737;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.766038;-3.505986
2021-01-28;23:29:07.200;5.0;84;1.08;15;3.85;11.55;7.2;58.0;79;1.5;148.3;0.16;0.0;1488;3714;224;72.9;49.6;47.765901 -3.505830;55.5;0.0;-4;-724;-42;706;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.765901;-3.505830
2021-01-28;23:29:08.200;5.0;84;1.06;15;3.84;11.54;7.2;59.5;81;2.0;156.9;0.17;0.02;1589;3714;235;74.3;47.3;47.765815 -3.505766;55.0;0.0;-4;-734;-42;714;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.765815;-3.505766
2021-01-28;23:29:09.200;5.0;84;0.98;15;3.84;11.53;7.2;61.3;83;1.9;168.8;0.18;0.0;1698;3714;252;76.3;45.2;47.765706 -3.505720;52.9;0.0;-5;-715;-44;581;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.765706;-3.505720
2021-01-28;23:29:10.200;5.0;84;1.15;15;3.84;11.54;7.1;63.1;85;0.9;178.7;0.18;-0.01;1798;3714;263;78.3;44.6;47.765620 -3.505711;52.4;0.0;-4;-813;-44;-267;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.765620;-3.505711
2021-01-28;23:29:11.200;5.0;84;0.87;15;3.84;11.53;7.2;66.0;88;2.9;184.9;0.19;-0.01;1871;3714;273;80.0;41.8;47.765468 -3.505733;51.1;0.0;-4;-694;-46;-405;123;50;-1;0;1;-1;0x0000000000000002;7.8;47.765468;-3.505733
2021-01-28;23:29:12.200;5.0;82;0.73;15;3.84;11.53;7.1;67.4;89;0.1;188.9;0.18;0.02;1881;3714;283;81.8;42.3;47.765386 -3.505750;50.0;0.0;-8;17;-44;9;123;50;0;0;1;-1;0x0000000000000002;7.8;47.765386;-3.505750
2021-01-28;23:29:13.200;5.0;82;0.91;15;3.84;11.52;7.2;67.3;91;-0.5;192.3;0.14;0.01;1918;3714;294;81.8;45.9;47.765276 -3.505778;53.3;0.0;-4;17;-41;9;123;50;0;0;1;-1;0x0000000000000002;7.8;47.765276;-3.505778
2021-01-28;23:29:14.210;5.0;80;0.99;15;3.83;11.52;7.1;67.0;93;-0.6;196.2;0.09;0.0;1967;3714;310;80.5;50.8;47.765181 -3.505815;59.4;0.0;-4;15;-42;6;123;50;0;0;1;-1;0x0000000000000002;7.8;47.765181;-3.505815
2021-01-28;23:29:15.210;5.0;78;0.96;15;3.84;11.52;7.1;66.4;96;-0.9;199.2;0.05;0.01;2003;3714;322;79.4;57.1;47.765055 -3.505878;63.8;0.0;-4;17;-42;9;123;50;0;0;1;-1;0x0000000000000002;7.8;47.765055;-3.505878
2021-01-28;23:29:16.210;5.0;78;0.97;15;3.84;11.52;7.0;65.6;97;-1.1;204.2;0.01;0.0;2053;3815;335;77.7;59.1;47.764868 -3.505996;68.7;0.0;-4;15;-42;7;123;50;0;0;1;-1;0x0000000000000002;7.8;47.764868;-3.505996
2021-01-28;23:29:17.210;5.0;76;1.19;15;3.84;11.53;7.0;64.8;99;-0.4;207.3;-0.01;-0.01;2081;3815;348;76.0;62.1;47.764760 -3.506080;71.1;0.0;-2;-322;-44;-477;123;50;0;0;1;-1;0x0000000000000002;7.8;47.764760;-3.506080
2021-01-28;23:29:18.210;5.0;76;1.08;15;3.84;11.51;6.9;64.5;101;0.4;208.2;-0.01;-0.01;2091;3815;367;74.6;63.6;47.764620 -3.506193;72.2;0.0;-2;-516;-44;-729;123;50;0;0;1;-1;0x0000000000000002;7.8;47.764620;-3.506193
2021-01-28;23:29:19.210;5.0;76;1.21;15;3.83;11.51;7.0;64.8;103;1.1;203.6;0.01;0.02;2055;3815;382;75.2;62.0;47.764508 -3.506278;70.7;0.0;-1;-614;-44;-748;123;50;0;0;1;-1;0x0000000000000002;7.8;47.764508;-3.506278
2021-01-28;23:29:20.210;5.0;76;1.1;15;3.83;11.5;7.0;65.9;105;1.3;198.6;0.03;0.0;1983;3815;396;76.4;59.6;47.764306 -3.506385;69.0;0.0;-2;-636;-44;-751;123;50;0;0;1;-1;0x0000000000000002;7.8;47.764306;-3.506385
2021-01-28;23:29:21.210;5.0;76;1.26;15;3.84;11.51;7.0;66.9;107;2.0;186.4;0.08;0.01;1853;3815;410;78.2;56.5;47.764193 -3.506415;66.3;0.0;-1;-710;-44;-667;123;50;0;0;1;-1;0x0000000000000002;7.8;47.764193;-3.506415
2021-01-28;23:29:22.210;5.0;76;1.08;15;3.83;11.51;7.0;68.6;109;2.1;178.4;0.11;-0.05;1771;3815;424;80.3;53.1;47.764058 -3.506418;63.3;0.0;-2;-746;-44;-602;123;50;0;0;1;-1;0x0000000000000002;7.8;47.764058;-3.506418
2021-01-28;23:29:23.210;5.0;74;1.04;15;3.82;11.49;7.1;70.6;111;2.5;168.4;0.15;0.0;1666;3815;443;84.2;49.6;47.763958 -3.506398;57.7;0.0;-2;-624;-42;-34;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763958;-3.506398
2021-01-28;23:29:24.210;5.0;74;1.0;15;3.82;11.48;7.1;73.1;112;1.0;159.7;0.15;0.0;1589;3817;454;86.2;47.5;47.763846 -3.506343;54.0;0.0;-2;9;-42;10;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763846;-3.506343
2021-01-28;23:29:25.210;5.0;74;0.91;15;3.82;11.48;7.1;73.0;115;-0.8;154.2;0.13;0.01;1542;3817;465;86.7;50.3;47.763690 -3.506240;55.3;0.0;-4;17;-42;9;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763690;-3.506240
2021-01-28;23:29:26.210;5.0;74;1.03;15;3.82;11.48;7.1;72.8;117;-0.5;150.6;0.09;0.03;1513;3817;477;86.3;54.0;47.763596 -3.506166;59.0;0.0;-4;-37;-44;32;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763596;-3.506166
2021-01-28;23:29:27.210;5.0;74;1.12;15;3.82;11.48;7.1;73.0;119;0.6;147.2;0.08;0.0;1472;3816;495;86.1;56.7;47.763476 -3.506060;62.5;0.0;-4;-502;-42;619;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763476;-3.506060
2021-01-28;23:29:28.210;5.0;74;0.98;15;3.82;11.47;7.1;74.3;120;1.1;147.1;0.07;0.01;1460;3817;508;86.9;57.0;47.763381 -3.505965;62.4;0.0;-4;-441;-42;617;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763381;-3.505965
2021-01-28;23:29:29.210;5.0;74;0.62;15;3.82;11.47;7.1;75.7;123;1.0;149.3;0.09;0.01;1495;3817;521;87.9;56.6;47.763211 -3.505853;62.0;0.0;-4;17;-42;9;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763211;-3.505853
2021-01-28;23:29:30.210;5.0;74;1.0;15;3.82;11.48;7.0;75.6;125;-0.3;148.0;0.06;0.0;1481;3817;534;87.9;58.8;47.763111 -3.505725;63.8;0.0;-2;15;-42;10;123;50;0;0;1;-1;0x0000000000000002;7.8;47.763111;-3.505725
2021-01-28;23:29:31.210;5.0;74;0.97;15;3.82;11.47;7.0;75.6;127;-0.3;146.4;0.03;0.01;1470;3817;547;87.6;60.6;47.762985 -3.505605;65.5;0.0;-2;-308;-42;9;123;50;0;0;1;-1;0x0000000000000002;7.8;47.762985;-3.505605
2021-01-28;23:29:32.230;5.0;74;0.96;15;3.82;11.47;7.0;75.8;128;0.6;145.2;0.03;0.0;1451;3817;568;87.5;62.2;47.762881 -3.505503;67.5;0.0;38;-242;-42;7;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762881;-3.505503
2021-01-28;23:29:33.230;5.0;74;1.18;20015;3.82;11.46;7.0;76.6;131;0.3;145.6;0.03;-0.01;1441;3817;582;87.6;62.4;47.762705 -3.505368;67.9;0.0;-4;-444;-41;268;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762705;-3.505368
2021-01-28;23:29:34.270;5.0;74;1.18;20015;3.81;11.45;7.0;77.7;133;1.9;146.4;0.04;0.02;1457;3816;595;88.5;61.3;47.762603 -3.505185;67.0;0.0;-4;-549;-41;575;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762603;-3.505185
2021-01-28;23:29:35.270;5.0;74;1.05;20015;3.82;11.46;7.0;79.4;135;2.0;149.6;0.07;0.04;1489;3817;616;89.9;59.0;47.762478 -3.505091;65.1;0.0;-2;-588;-41;692;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762478;-3.505091
2021-01-28;23:29:36.270;5.0;74;1.01;20015;3.81;11.44;7.0;81.1;136;2.2;155.2;0.09;0.01;1550;3817;629;92.9;54.7;47.762353 -3.504993;61.6;0.0;-1;-603;-41;742;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762353;-3.504993
2021-01-28;23:29:37.270;5.0;72;1.07;20015;3.81;11.43;7.1;83.9;139;2.3;164.9;0.12;0.01;1662;3817;643;95.1;51.6;47.762251 -3.504940;59.4;0.0;0;-623;-41;691;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762251;-3.504940
2021-01-28;23:29:38.270;5.0;74;0.9;20015;3.81;11.44;7.1;85.8;141;1.8;182.1;0.12;0.0;1818;3817;655;96.8;49.3;47.762078 -3.504913;57.7;0.0;-2;-597;-42;612;123;50;1;0;1;-1;0x0000000000000002;7.8;47.762078;-3.504913
2021-01-28;23:29:39.270;5.0;72;1.0;20015;3.81;11.44;7.1;87.2;143;1.7;193.3;0.13;0.0;1953;3817;667;97.9;48.6;47.761981 -3.504933;56.8;0.0;1;-582;-42;589;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761981;-3.504933
2021-01-28;23:29:40.270;5.0;72;1.04;20015;3.81;11.44;7.1;88.5;144;1.7;206.3;0.12;0.01;2066;3817;683;99.4;48.8;47.761866 -3.504998;57.4;0.0;5;-599;-41;569;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761866;-3.504998
2021-01-28;23:29:41.270;5.0;72;0.98;20015;3.81;11.43;7.1;90.4;146;1.8;219.9;0.11;0.01;2224;3816;692;99.8;50.4;47.761785 -3.505081;59.2;0.0;38;-605;-36;554;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761785;-3.505081
2021-01-28;23:29:42.270;5.0;70;1.11;20015;3.8;11.42;7.1;91.3;149;2.0;234.2;0.1;0.01;2349;3817;698;99.8;53.1;47.761675 -3.505290;60.7;0.0;27;-709;-36;712;123;50;1;0;1;-1;0x0000000000000002;7.8;47.761675;-3.505290
2021-01-28;23:29:43.280;5.0;70;0.99;20015;3.8;11.43;7.1;92.4;151;1.7;256.1;0.06;-0.01;2580;3816;702;99.6;55.2;47.761633 -3.505481;62.0;0.0;31;-343;-38;-465;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761633;-3.505481
2021-01-28;23:29:44.280;5.0;70;0.86;20015;3.8;11.42;7.0;91.8;152;-0.4;261.6;0.01;0.01;2635;3817;703;98.6;59.1;47.761618 -3.505651;65.1;0.0;28;-346;-38;672;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761618;-3.505651
2021-01-28;23:29:45.280;5.0;70;1.13;20015;3.8;11.42;7.0;90.2;154;-0.3;269.4;-0.02;0.01;2684;3817;702;95.1;65.2;47.761606 -3.505881;71.3;0.0;30;-656;-38;673;123;50;1;0;1;-1;0x0000000000000342;7.8;47.761606;-3.505881
